id,fechaInicio,duracion,cantidad,tipo,cliente
596,2020-03-05,7,16,APARTAMENTO,3594
597,2019-11-03,9,13,APARTAMENTO,3844
598,2019-02-14,24,18,APARTAMENTO,3612
599,2020-01-08,7,13,APARTAMENTO,3564
600,2018-12-03,17,7,HABITACION,3323
601,2020-02-28,29,17,APARTAMENTO,3241
602,2020-01-31,4,4,HABITACION,3444
603,2019-05-23,4,5,HABITACION,3930
604,2019-06-18,12,15,HABITACION,3095
605,2020-04-11,2,12,HABITACION,3511
606,2019-02-20,11,23,HABITACION,3805
607,2020-02-15,19,30,APARTAMENTO,3948
608,2019-04-05,28,19,HABITACION,3813
609,2019-08-12,4,1,HABITACION,3511
610,2019-03-25,19,6,HABITACION,3159
611,2019-12-11,23,25,APARTAMENTO,3706
612,2019-10-08,29,19,APARTAMENTO,3796
613,2019-12-18,21,31,HABITACION,3549
614,2019-03-17,6,12,HABITACION,3455
615,2019-08-01,12,11,APARTAMENTO,3515
616,2019-02-15,12,1,HABITACION,3426
617,2019-03-11,26,36,HABITACION,3484
618,2019-06-01,16,15,HABITACION,3754
619,2019-06-21,20,8,HABITACION,3512
620,2020-03-08,29,38,HABITACION,3690
621,2020-04-25,22,28,HABITACION,3014
622,2019-07-17,3,6,APARTAMENTO,3080
623,2019-10-31,7,38,HABITACION,3998
624,2019-01-29,16,29,APARTAMENTO,3166
625,2019-04-04,4,3,HABITACION,3161
626,2019-06-27,22,2,HABITACION,3849
627,2019-02-27,20,35,HABITACION,3336
628,2019-06-20,21,9,HABITACION,3351
629,2019-12-25,7,13,APARTAMENTO,3892
630,2019-09-17,3,38,HABITACION,3168
631,2019-08-07,14,4,HABITACION,3854
632,2018-11-28,8,5,HABITACION,3065
633,2019-11-10,30,6,HABITACION,3631
634,2019-06-22,10,22,APARTAMENTO,3163
635,2019-07-26,4,14,HABITACION,3272
636,2019-05-11,5,11,HABITACION,3954
637,2019-09-28,6,35,APARTAMENTO,3046
638,2019-08-22,19,10,HABITACION,3173
639,2019-06-17,29,11,APARTAMENTO,3910
640,2020-01-18,25,19,APARTAMENTO,3269
641,2019-07-08,12,27,HABITACION,3457
642,2018-12-06,18,30,APARTAMENTO,3400
643,2019-03-09,28,14,APARTAMENTO,3034
644,2020-02-15,28,10,HABITACION,3917
645,2020-02-09,25,1,HABITACION,3457
646,2019-02-12,28,17,HABITACION,3045
647,2019-09-06,24,15,APARTAMENTO,3681
648,2019-09-22,15,26,HABITACION,3290
649,2019-08-11,18,28,HABITACION,3918
650,2019-09-10,25,33,HABITACION,3305
651,2018-12-04,1,39,HABITACION,3320
652,2019-08-07,1,33,APARTAMENTO,3284
653,2019-03-16,3,10,HABITACION,3940
654,2019-03-09,25,3,APARTAMENTO,3409
655,2018-11-15,6,38,HABITACION,3691
656,2018-11-09,13,39,APARTAMENTO,3339
657,2019-01-11,20,38,APARTAMENTO,3404
658,2019-02-03,7,36,HABITACION,3740
659,2018-12-13,14,2,HABITACION,3079
660,2019-05-03,4,5,APARTAMENTO,3767
661,2019-09-23,13,20,HABITACION,3928
662,2020-05-02,4,31,HABITACION,3669
663,2018-11-15,16,25,HABITACION,3095
664,2019-02-23,13,39,APARTAMENTO,3710
665,2020-03-06,14,16,APARTAMENTO,3416
666,2020-04-21,24,7,HABITACION,3818
667,2018-11-04,28,12,HABITACION,3051
668,2020-01-22,26,20,APARTAMENTO,3449
669,2020-04-18,13,16,HABITACION,3040
670,2019-07-12,13,10,HABITACION,3386
671,2019-08-26,19,20,APARTAMENTO,3160
672,2019-09-04,13,11,HABITACION,3993
673,2019-01-04,28,9,HABITACION,3916
674,2019-03-31,9,13,APARTAMENTO,3533
675,2018-11-14,20,18,APARTAMENTO,3061
676,2019-08-27,27,40,APARTAMENTO,3127
677,2018-10-25,16,7,HABITACION,3174
678,2018-12-22,8,27,HABITACION,3321
679,2018-10-24,14,18,HABITACION,3833
680,2019-08-07,21,7,HABITACION,3191
681,2019-06-04,20,7,HABITACION,3924
682,2018-11-23,17,2,HABITACION,3308
683,2019-04-28,24,3,APARTAMENTO,3939
684,2018-10-15,22,24,HABITACION,3064
685,2019-11-19,11,5,HABITACION,3087
686,2019-10-08,28,34,HABITACION,3358
687,2019-03-22,17,18,HABITACION,3098
688,2019-10-15,24,6,APARTAMENTO,3854
689,2019-01-25,13,11,HABITACION,3087
690,2019-11-08,22,34,HABITACION,3923
691,2019-09-20,12,6,APARTAMENTO,3243
692,2018-11-16,1,12,HABITACION,3628
693,2019-10-13,10,33,APARTAMENTO,3662
694,2018-11-11,28,29,APARTAMENTO,3783
695,2019-08-05,24,12,APARTAMENTO,3375
696,2019-05-16,29,14,HABITACION,3615
697,2018-12-28,27,11,APARTAMENTO,3025
698,2018-12-29,2,18,HABITACION,3593
699,2019-12-10,3,4,APARTAMENTO,3027
700,2019-08-31,19,38,APARTAMENTO,3004
701,2019-06-25,11,37,APARTAMENTO,3004
702,2020-05-22,4,32,HABITACION,3718
703,2019-03-14,2,13,HABITACION,3737
704,2019-08-15,24,2,APARTAMENTO,3815
705,2019-09-30,27,30,APARTAMENTO,3870
706,2019-05-07,11,6,APARTAMENTO,3916
707,2019-07-11,2,10,HABITACION,3045
708,2020-05-17,21,32,APARTAMENTO,3102
709,2019-12-08,30,34,HABITACION,3607
710,2019-03-08,8,39,HABITACION,3236
711,2019-03-02,27,15,APARTAMENTO,3469
712,2020-02-05,21,3,APARTAMENTO,3315
713,2019-09-24,22,20,HABITACION,3033
714,2018-11-05,26,26,HABITACION,3913
715,2019-11-07,15,18,HABITACION,3412
716,2019-03-27,23,13,APARTAMENTO,3620
717,2019-04-24,7,24,APARTAMENTO,3289
718,2020-02-24,3,23,HABITACION,3991
719,2019-05-09,13,28,APARTAMENTO,3316
720,2019-02-18,4,7,APARTAMENTO,3957
721,2019-09-16,18,24,HABITACION,3722
722,2019-07-19,3,33,APARTAMENTO,3096
723,2020-01-21,7,31,HABITACION,3839
724,2019-02-15,26,29,APARTAMENTO,3272
725,2019-02-26,16,40,APARTAMENTO,3963
726,2020-05-21,12,13,APARTAMENTO,3782
727,2020-04-26,15,2,APARTAMENTO,3879
728,2019-04-13,21,36,HABITACION,3871
729,2019-09-24,26,17,HABITACION,3259
730,2020-05-21,10,17,HABITACION,3419
731,2020-03-07,28,5,HABITACION,3455
732,2019-11-23,2,28,APARTAMENTO,3592
733,2018-11-01,5,27,APARTAMENTO,3619
734,2019-08-29,29,38,HABITACION,3061
735,2018-10-26,4,10,HABITACION,3774
736,2018-11-20,24,7,APARTAMENTO,3144
737,2018-11-30,4,40,APARTAMENTO,3944
738,2019-01-16,12,28,HABITACION,3165
739,2019-04-25,21,9,HABITACION,3856
740,2019-06-04,28,3,APARTAMENTO,3700
741,2019-03-01,14,23,HABITACION,3828
742,2018-12-15,18,27,APARTAMENTO,3979
743,2019-08-29,11,31,APARTAMENTO,3389
744,2019-08-11,5,3,HABITACION,3392
745,2020-05-20,16,24,HABITACION,3098
746,2020-04-20,24,19,HABITACION,3201
747,2018-11-08,21,31,HABITACION,3122
748,2019-04-03,15,17,APARTAMENTO,3951
749,2018-10-25,4,17,APARTAMENTO,3727
750,2019-07-11,11,8,HABITACION,3279
751,2018-12-31,7,33,HABITACION,3925
752,2020-03-23,10,39,APARTAMENTO,3558
753,2019-08-14,20,36,HABITACION,3107
754,2020-05-08,10,20,APARTAMENTO,3592
755,2020-02-09,30,18,APARTAMENTO,3440
756,2019-03-31,28,24,APARTAMENTO,3687
757,2019-02-24,7,31,APARTAMENTO,3254
758,2019-02-17,20,32,HABITACION,3034
759,2019-01-02,4,28,HABITACION,3970
760,2019-02-20,19,34,HABITACION,3280
761,2020-05-09,7,10,APARTAMENTO,3585
762,2019-07-27,3,2,APARTAMENTO,3172
763,2019-09-25,1,16,APARTAMENTO,3402
764,2020-02-29,25,25,APARTAMENTO,3864
765,2019-01-04,7,29,HABITACION,3380
766,2019-03-17,6,22,APARTAMENTO,3672
767,2019-08-03,23,8,APARTAMENTO,3183
768,2020-05-08,5,6,APARTAMENTO,3822
769,2019-05-21,17,12,HABITACION,3813
770,2019-03-27,25,19,HABITACION,3637
771,2019-12-23,23,31,APARTAMENTO,3105
772,2020-05-04,13,25,HABITACION,3188
773,2020-03-07,6,32,HABITACION,3723
774,2019-01-09,25,37,APARTAMENTO,3167
775,2019-03-25,4,40,HABITACION,3317
776,2019-11-26,24,13,APARTAMENTO,3703
777,2019-10-16,14,27,HABITACION,3001
778,2020-04-04,18,16,APARTAMENTO,3210
779,2019-01-02,26,16,APARTAMENTO,3825
780,2019-10-05,29,37,HABITACION,3841
781,2019-08-14,20,12,HABITACION,3135
782,2019-09-17,2,38,APARTAMENTO,3922
783,2019-10-15,25,24,HABITACION,3923
784,2018-11-25,30,31,HABITACION,3196
785,2019-01-17,5,17,APARTAMENTO,3016
786,2019-10-08,30,24,APARTAMENTO,3329
787,2019-06-03,1,32,HABITACION,3320
788,2019-04-17,8,22,HABITACION,3108
789,2019-04-24,24,15,HABITACION,3690
790,2019-10-13,1,35,APARTAMENTO,3271
791,2020-03-28,23,14,HABITACION,3552
792,2019-11-12,10,36,APARTAMENTO,3502
793,2018-12-15,12,31,HABITACION,3425
794,2020-02-26,4,20,APARTAMENTO,3757
795,2019-06-26,12,35,APARTAMENTO,3268
796,2019-04-07,4,18,APARTAMENTO,3876
797,2020-04-18,27,20,HABITACION,3366
798,2019-10-01,8,15,APARTAMENTO,3066
799,2019-08-14,12,36,APARTAMENTO,3712
800,2018-10-27,27,21,HABITACION,3696
801,2020-03-09,19,35,HABITACION,3620
802,2020-01-07,10,33,APARTAMENTO,3751
803,2020-01-20,19,40,HABITACION,3335
804,2018-12-02,15,20,HABITACION,3754
805,2020-01-09,3,13,APARTAMENTO,3087
806,2019-08-02,28,36,HABITACION,3527
807,2019-08-05,10,3,HABITACION,3929
808,2019-01-18,5,14,APARTAMENTO,3190
809,2019-02-06,6,15,APARTAMENTO,3515
810,2018-12-13,2,35,APARTAMENTO,3887
811,2020-03-12,11,33,HABITACION,3619
812,2019-12-28,9,38,HABITACION,3673
813,2019-02-12,22,4,HABITACION,3387
814,2019-10-27,17,15,HABITACION,3813
815,2019-06-02,6,13,APARTAMENTO,3390
816,2019-07-01,28,17,HABITACION,3533
817,2019-05-29,21,37,APARTAMENTO,3239
818,2019-11-02,19,34,APARTAMENTO,3753
819,2019-07-25,24,13,APARTAMENTO,3968
820,2020-05-05,1,10,APARTAMENTO,3279
821,2019-03-04,23,12,HABITACION,3573
822,2020-04-08,4,22,APARTAMENTO,3910
823,2018-12-07,5,22,HABITACION,3260
824,2019-08-13,27,30,APARTAMENTO,3962
825,2020-04-03,30,27,APARTAMENTO,3644
826,2019-11-05,30,10,APARTAMENTO,3757
827,2019-04-11,23,35,HABITACION,3160
828,2020-04-07,11,3,APARTAMENTO,3564
829,2019-10-16,23,11,APARTAMENTO,3165
830,2019-02-20,26,1,HABITACION,3634
831,2020-01-28,20,29,APARTAMENTO,3356
832,2019-10-13,18,26,HABITACION,3823
833,2019-01-22,18,39,APARTAMENTO,3241
834,2018-11-26,9,39,HABITACION,3816
835,2019-11-09,22,26,APARTAMENTO,3998
836,2018-12-03,6,13,HABITACION,3963
837,2020-03-23,17,31,APARTAMENTO,3754
838,2018-11-18,22,3,APARTAMENTO,3401
839,2019-12-20,20,11,APARTAMENTO,3735
840,2019-05-16,20,2,HABITACION,3389
841,2019-07-15,4,24,APARTAMENTO,3757
842,2019-12-02,26,26,HABITACION,3840
843,2020-04-30,6,10,APARTAMENTO,3827
844,2020-01-30,13,12,HABITACION,3820
845,2019-03-28,30,19,APARTAMENTO,3346
846,2019-09-06,6,19,HABITACION,3618
847,2018-12-07,5,9,APARTAMENTO,3358
848,2020-01-02,5,21,APARTAMENTO,3790
849,2019-12-06,17,29,HABITACION,3005
850,2018-11-06,3,5,HABITACION,3380
851,2020-02-09,1,9,APARTAMENTO,3550
852,2019-08-17,1,1,HABITACION,3533
853,2018-12-28,4,6,HABITACION,3667
854,2019-03-24,2,2,HABITACION,3495
855,2019-01-22,7,1,HABITACION,3982
856,2019-09-28,18,29,APARTAMENTO,3325
857,2018-10-20,13,30,HABITACION,3453
858,2019-06-07,2,8,HABITACION,3493
859,2019-04-17,1,16,APARTAMENTO,3967
860,2019-11-20,27,13,APARTAMENTO,3049
861,2019-10-26,28,38,APARTAMENTO,3996
862,2018-12-05,25,38,APARTAMENTO,3905
863,2020-01-24,1,35,APARTAMENTO,3005
864,2019-03-23,16,2,APARTAMENTO,3696
865,2019-07-14,25,13,APARTAMENTO,3526
866,2019-01-01,11,39,APARTAMENTO,3012
867,2020-04-06,15,34,HABITACION,3630
868,2019-11-15,22,7,HABITACION,3990
869,2020-01-10,29,33,HABITACION,3946
870,2019-01-06,9,28,HABITACION,3495
871,2018-11-17,1,6,HABITACION,3331
872,2018-11-11,7,27,HABITACION,3957
873,2019-09-05,7,12,APARTAMENTO,3898
874,2019-10-20,22,16,APARTAMENTO,3915
875,2019-12-29,25,39,HABITACION,3731
876,2019-02-28,25,6,APARTAMENTO,3407
877,2019-02-05,20,14,APARTAMENTO,3105
878,2020-03-31,10,8,HABITACION,3206
879,2020-02-09,11,12,HABITACION,3509
880,2019-03-16,13,13,APARTAMENTO,3047
881,2019-03-05,9,1,APARTAMENTO,3353
882,2019-04-08,28,28,APARTAMENTO,3836
883,2019-07-10,2,6,HABITACION,3790
884,2020-01-17,14,40,HABITACION,3939
885,2019-04-17,22,8,HABITACION,3894
886,2019-08-31,3,19,APARTAMENTO,3627
887,2019-10-11,18,35,APARTAMENTO,3516
888,2019-10-15,19,21,APARTAMENTO,3469
889,2019-08-29,15,12,APARTAMENTO,3375
890,2019-04-04,15,23,HABITACION,3434
891,2020-04-07,3,29,APARTAMENTO,3047
892,2020-03-17,4,20,HABITACION,3724
893,2019-06-08,11,29,HABITACION,3243
894,2018-12-15,11,13,HABITACION,3500
895,2020-03-01,27,14,HABITACION,3226
896,2019-06-25,13,31,APARTAMENTO,3982
897,2019-02-09,22,34,APARTAMENTO,3480
898,2018-10-15,19,30,HABITACION,3765
899,2018-10-15,21,1,APARTAMENTO,3209
900,2019-01-12,7,22,APARTAMENTO,3306
901,2020-05-16,4,17,HABITACION,3164
902,2019-03-26,1,24,HABITACION,3666
903,2019-10-18,25,19,APARTAMENTO,3221
904,2019-06-25,30,32,APARTAMENTO,4000
905,2019-07-26,10,23,APARTAMENTO,3159
906,2019-07-14,5,20,HABITACION,3292
907,2019-07-22,17,28,APARTAMENTO,3350
908,2018-12-26,11,11,APARTAMENTO,3899
909,2018-10-29,9,4,APARTAMENTO,3557
910,2019-08-02,24,29,APARTAMENTO,3357
911,2019-01-30,27,28,HABITACION,3479
912,2019-09-16,18,6,APARTAMENTO,3079
913,2019-11-02,27,40,APARTAMENTO,3818
914,2020-05-12,19,19,HABITACION,3781
915,2019-01-08,19,6,APARTAMENTO,3848
916,2020-01-17,1,1,HABITACION,3268
917,2019-11-27,8,7,APARTAMENTO,3591
918,2019-08-26,22,15,HABITACION,3815
919,2019-04-29,6,5,APARTAMENTO,3405
920,2019-12-10,27,13,HABITACION,3871
921,2020-02-27,18,30,APARTAMENTO,3194
922,2019-10-24,29,27,HABITACION,3959
923,2020-05-06,4,25,APARTAMENTO,3646
924,2018-12-12,28,37,HABITACION,3549
925,2019-06-04,23,40,HABITACION,3174
926,2019-12-08,1,16,HABITACION,3648
927,2019-05-31,27,16,APARTAMENTO,3282
928,2018-12-14,12,28,APARTAMENTO,3712
929,2020-02-17,17,9,HABITACION,3948
930,2020-03-11,4,12,APARTAMENTO,3236
931,2019-04-15,8,14,APARTAMENTO,3653
932,2019-01-29,4,27,HABITACION,3123
933,2019-05-22,24,24,APARTAMENTO,3533
934,2019-12-04,10,11,HABITACION,3714
935,2019-10-02,25,29,HABITACION,3762
936,2019-07-16,8,25,APARTAMENTO,3352
937,2020-04-18,3,18,APARTAMENTO,3786
938,2019-11-27,7,7,APARTAMENTO,3460
939,2019-07-09,20,2,HABITACION,3611
940,2019-04-22,27,28,APARTAMENTO,3897
941,2020-01-26,20,21,APARTAMENTO,3585
942,2019-07-29,24,24,HABITACION,3621
943,2019-12-20,4,19,APARTAMENTO,3956
944,2019-09-10,19,24,HABITACION,3945
945,2020-01-29,22,6,HABITACION,3565
946,2019-02-03,20,27,HABITACION,3859
947,2018-12-29,17,4,APARTAMENTO,3358
948,2019-05-27,29,35,HABITACION,3938
949,2019-05-04,4,17,HABITACION,3464
950,2019-03-02,5,19,HABITACION,3861
951,2020-03-18,26,9,APARTAMENTO,3638
952,2019-11-11,23,34,HABITACION,3834
953,2019-09-27,26,27,APARTAMENTO,3320
954,2019-07-24,7,12,APARTAMENTO,3177
955,2018-11-21,17,5,HABITACION,3325
956,2019-03-11,7,11,HABITACION,3919
957,2019-08-12,20,37,HABITACION,3007
958,2019-01-15,7,25,HABITACION,3854
959,2020-02-19,2,15,HABITACION,3012
960,2019-07-08,23,2,HABITACION,3067
961,2020-04-13,16,7,APARTAMENTO,3845
962,2020-04-30,21,29,APARTAMENTO,3037
963,2019-03-03,16,7,HABITACION,3817
964,2019-04-09,19,3,APARTAMENTO,3903
965,2019-02-09,22,35,HABITACION,3575
966,2019-08-30,22,15,APARTAMENTO,3452
967,2020-02-18,21,36,APARTAMENTO,3723
968,2019-04-30,22,19,APARTAMENTO,3335
969,2019-04-12,21,1,APARTAMENTO,3266
970,2019-08-12,9,11,HABITACION,3889
971,2020-02-27,19,26,HABITACION,3321
972,2019-09-08,29,27,APARTAMENTO,3348
973,2019-05-06,3,36,APARTAMENTO,3138
974,2019-04-01,2,14,APARTAMENTO,3032
975,2019-12-09,1,4,APARTAMENTO,3361
976,2018-11-08,13,22,APARTAMENTO,3221
977,2020-01-14,17,21,HABITACION,3163
978,2019-10-08,5,18,HABITACION,3948
979,2020-01-21,20,14,HABITACION,3931
980,2019-11-14,25,16,HABITACION,3934
981,2019-05-22,16,34,HABITACION,3109
982,2019-12-12,1,9,HABITACION,3660
983,2020-05-07,27,11,HABITACION,3792
984,2019-09-12,6,11,HABITACION,3504
985,2019-04-27,22,7,APARTAMENTO,3671
986,2018-11-03,17,9,HABITACION,3519
987,2018-12-29,24,32,APARTAMENTO,3073
988,2018-11-08,26,18,HABITACION,3853
989,2019-12-16,9,13,APARTAMENTO,3391
990,2020-02-24,23,19,HABITACION,3145
991,2019-10-09,18,4,APARTAMENTO,3996
992,2018-12-27,17,1,APARTAMENTO,3663
993,2020-04-03,13,23,APARTAMENTO,3731
994,2019-07-24,28,13,APARTAMENTO,3562
995,2019-01-02,17,26,APARTAMENTO,3898
996,2020-01-18,21,36,APARTAMENTO,3979
997,2019-12-14,9,3,HABITACION,3015
998,2019-11-15,20,28,APARTAMENTO,3899
999,2019-12-01,14,36,HABITACION,3560
1000,2019-01-22,8,37,APARTAMENTO,3322

id,fechaInicio,duracion,cantidad,tipo,cliente
1001,2018-10-23,30,5,APARTAMENTO,21
1002,2018-12-25,22,14,APARTAMENTO,869
1003,2019-01-27,14,27,APARTAMENTO,878
1004,2019-03-05,4,36,HABITACION,663
1005,2020-04-07,29,17,APARTAMENTO,472
1006,2019-01-21,4,34,HABITACION,19
1007,2019-06-14,30,19,APARTAMENTO,721
1008,2018-10-22,6,13,APARTAMENTO,645
1009,2020-03-29,10,17,HABITACION,742
1010,2019-10-26,11,34,APARTAMENTO,328
1011,2020-04-22,25,9,APARTAMENTO,964
1012,2020-01-16,23,3,APARTAMENTO,698
1013,2018-12-04,27,1,HABITACION,694
1014,2018-11-25,17,15,HABITACION,863
1015,2020-05-10,5,9,HABITACION,76
1016,2019-12-09,13,9,HABITACION,950
1017,2020-05-03,5,11,HABITACION,964
1018,2020-04-28,25,10,APARTAMENTO,755
1019,2019-08-05,19,10,HABITACION,742
1020,2020-04-08,10,22,HABITACION,395
1021,2020-03-18,28,39,APARTAMENTO,116
1022,2019-07-24,24,33,HABITACION,898
1023,2019-02-08,22,17,HABITACION,107
1024,2019-12-18,25,39,APARTAMENTO,361
1025,2019-08-05,11,1,APARTAMENTO,488
1026,2019-04-19,24,23,APARTAMENTO,900
1027,2019-11-19,2,18,HABITACION,601
1028,2019-09-25,11,36,APARTAMENTO,110
1029,2019-08-23,4,2,APARTAMENTO,339
1030,2018-10-22,11,36,HABITACION,827
1031,2020-02-05,9,27,APARTAMENTO,347
1032,2019-12-29,27,39,APARTAMENTO,883
1033,2020-04-27,24,12,HABITACION,462
1034,2019-11-25,1,18,HABITACION,962
1035,2018-10-19,22,23,HABITACION,144
1036,2020-02-04,18,4,APARTAMENTO,925
1037,2019-12-24,8,32,HABITACION,776
1038,2019-02-12,15,40,HABITACION,961
1039,2019-02-21,6,14,APARTAMENTO,135
1040,2019-09-29,3,40,APARTAMENTO,719
1041,2019-11-05,20,25,APARTAMENTO,920
1042,2020-02-10,7,21,APARTAMENTO,654
1043,2020-01-25,4,1,HABITACION,672
1044,2020-04-05,3,7,HABITACION,426
1045,2020-02-17,28,2,APARTAMENTO,279
1046,2019-06-30,6,40,HABITACION,5
1047,2020-03-25,23,12,HABITACION,646
1048,2019-07-05,14,33,HABITACION,871
1049,2018-12-03,8,22,APARTAMENTO,737
1050,2018-10-24,23,26,HABITACION,175
1051,2019-08-31,9,23,HABITACION,963
1052,2019-06-05,5,38,HABITACION,281
1053,2019-11-16,1,13,HABITACION,557
1054,2020-01-10,19,24,HABITACION,161
1055,2020-01-23,25,36,APARTAMENTO,116
1056,2019-06-12,8,17,HABITACION,822
1057,2020-05-22,2,3,APARTAMENTO,232
1058,2019-11-13,4,36,APARTAMENTO,997
1059,2019-05-19,28,27,APARTAMENTO,7
1060,2020-02-29,7,6,HABITACION,981
1061,2019-05-15,21,40,APARTAMENTO,64
1062,2019-07-27,14,7,APARTAMENTO,913
1063,2020-01-19,30,5,HABITACION,332
1064,2019-04-07,17,8,HABITACION,517
1065,2019-12-22,19,2,APARTAMENTO,142
1066,2019-01-08,9,23,HABITACION,115
1067,2020-01-30,3,17,APARTAMENTO,903
1068,2019-10-21,16,37,HABITACION,443
1069,2019-09-23,16,38,APARTAMENTO,368
1070,2019-06-08,9,7,HABITACION,506
1071,2018-12-03,19,10,HABITACION,875
1072,2019-03-08,28,22,APARTAMENTO,500
1073,2019-06-21,15,14,APARTAMENTO,658
1074,2019-08-30,10,3,APARTAMENTO,528
1075,2019-10-15,17,16,HABITACION,16
1076,2019-03-30,7,16,APARTAMENTO,206
1077,2018-11-24,1,12,APARTAMENTO,157
1078,2019-07-26,15,15,APARTAMENTO,552
1079,2020-04-25,11,26,HABITACION,661
1080,2019-05-24,17,32,APARTAMENTO,257
1081,2019-07-10,26,32,APARTAMENTO,460
1082,2019-11-02,26,12,HABITACION,997
1083,2019-04-14,7,30,HABITACION,407
1084,2020-01-11,25,26,APARTAMENTO,9
1085,2019-06-23,10,35,APARTAMENTO,876
1086,2020-03-11,15,15,APARTAMENTO,335
1087,2019-05-26,4,3,APARTAMENTO,750
1088,2019-04-03,9,2,HABITACION,70
1089,2019-03-08,20,33,HABITACION,655
1090,2019-06-04,3,9,HABITACION,717
1091,2018-11-08,14,36,HABITACION,349
1092,2019-09-06,29,8,APARTAMENTO,268
1093,2020-02-17,30,34,HABITACION,975
1094,2020-01-06,5,10,HABITACION,309
1095,2018-12-04,10,36,APARTAMENTO,997
1096,2019-01-16,6,31,HABITACION,559
1097,2020-04-08,18,26,HABITACION,329
1098,2020-05-10,1,20,APARTAMENTO,560
1099,2019-09-27,30,24,APARTAMENTO,339
1100,2020-01-21,8,26,APARTAMENTO,116
1101,2020-05-12,23,21,HABITACION,500
1102,2018-11-28,20,15,HABITACION,998
1103,2020-05-06,8,23,APARTAMENTO,780
1104,2019-03-14,24,29,HABITACION,418
1105,2019-09-13,8,27,HABITACION,241
1106,2019-11-13,26,9,APARTAMENTO,274
1107,2019-07-14,1,3,APARTAMENTO,173
1108,2019-08-24,1,19,HABITACION,431
1109,2019-01-18,4,3,APARTAMENTO,424
1110,2019-12-24,10,38,APARTAMENTO,768
1111,2018-10-17,11,22,HABITACION,484
1112,2019-10-09,29,26,HABITACION,949
1113,2020-03-23,6,21,HABITACION,140
1114,2019-05-16,12,20,APARTAMENTO,80
1115,2020-03-23,8,12,HABITACION,333
1116,2019-09-26,8,20,HABITACION,853
1117,2020-05-03,26,24,HABITACION,577
1118,2020-04-18,4,37,HABITACION,564
1119,2019-03-29,4,6,HABITACION,916
1120,2018-11-22,5,11,HABITACION,710
1121,2020-01-15,27,31,APARTAMENTO,866
1122,2018-11-08,18,12,HABITACION,252
1123,2019-10-11,14,11,APARTAMENTO,674
1124,2018-10-27,6,9,APARTAMENTO,841
1125,2019-03-11,15,5,HABITACION,425
1126,2018-11-29,21,26,APARTAMENTO,352
1127,2019-03-15,8,33,HABITACION,658
1128,2019-06-27,9,38,APARTAMENTO,133
1129,2020-02-02,22,33,APARTAMENTO,957
1130,2020-01-18,20,15,APARTAMENTO,259
1131,2020-02-08,7,40,HABITACION,360
1132,2019-04-23,16,39,APARTAMENTO,657
1133,2019-05-26,7,28,HABITACION,66
1134,2018-11-11,19,9,APARTAMENTO,619
1135,2019-07-08,5,35,APARTAMENTO,387
1136,2019-03-21,22,28,HABITACION,958
1137,2020-03-02,26,26,HABITACION,476
1138,2019-05-18,20,11,HABITACION,77
1139,2020-01-15,12,4,APARTAMENTO,988
1140,2019-09-24,19,20,APARTAMENTO,894
1141,2019-10-22,29,30,APARTAMENTO,113
1142,2018-11-30,14,5,APARTAMENTO,778
1143,2018-10-23,6,5,APARTAMENTO,886
1144,2019-10-21,13,27,APARTAMENTO,568
1145,2020-02-05,30,14,HABITACION,83
1146,2019-01-24,7,29,APARTAMENTO,340
1147,2019-07-11,17,40,HABITACION,216
1148,2020-03-27,30,8,HABITACION,520
1149,2019-07-01,18,13,APARTAMENTO,218
1150,2020-01-07,21,20,APARTAMENTO,239
1151,2019-01-17,14,21,APARTAMENTO,971
1152,2019-06-12,23,3,APARTAMENTO,380
1153,2020-04-30,21,37,HABITACION,97
1154,2019-04-19,6,23,APARTAMENTO,441
1155,2019-03-20,11,15,HABITACION,853
1156,2019-03-19,15,20,HABITACION,544
1157,2019-11-24,8,27,APARTAMENTO,426
1158,2020-05-19,6,23,HABITACION,718
1159,2020-05-04,20,28,HABITACION,58
1160,2019-08-25,4,31,APARTAMENTO,638
1161,2019-11-02,28,17,HABITACION,598
1162,2020-05-14,3,17,HABITACION,839
1163,2019-06-28,18,6,HABITACION,717
1164,2019-01-20,25,38,APARTAMENTO,870
1165,2020-03-28,26,23,HABITACION,918
1166,2019-01-17,13,29,APARTAMENTO,712
1167,2020-03-27,29,13,APARTAMENTO,718
1168,2020-01-22,14,3,HABITACION,850
1169,2019-10-09,22,32,HABITACION,614
1170,2019-05-27,24,28,HABITACION,666
1171,2020-05-10,14,19,HABITACION,249
1172,2019-06-21,10,5,APARTAMENTO,408
1173,2019-12-12,5,27,HABITACION,42
1174,2019-03-10,20,11,APARTAMENTO,50
1175,2019-06-19,6,13,HABITACION,364
1176,2019-09-21,22,29,HABITACION,309
1177,2019-01-29,30,35,APARTAMENTO,361
1178,2019-04-05,10,18,HABITACION,171
1179,2020-05-06,6,10,APARTAMENTO,974
1180,2019-12-02,10,6,APARTAMENTO,823
1181,2020-01-31,30,12,APARTAMENTO,149
1182,2020-03-10,16,18,HABITACION,857
1183,2019-04-07,13,9,APARTAMENTO,138
1184,2019-12-18,20,25,APARTAMENTO,710
1185,2020-01-06,18,28,HABITACION,279
1186,2019-11-04,1,7,HABITACION,613
1187,2020-01-17,7,1,HABITACION,344
1188,2020-04-27,17,9,APARTAMENTO,71
1189,2018-11-30,25,22,HABITACION,449
