id,tipo,precio,intervalo pago,propiedad
1738,Baby,206.84,50,4634
1739,Books,304.84,86,4885
1740,Beauty,5.24,17,4763
1741,Baby,44.18,22,4279
1742,Health,80.62,27,4219
1743,Grocery,442.64,20,4516
1744,Electronics,287.39,34,4609
1745,Outdoors,50.75,15,4808
1746,Garden,294.35,80,4245
1747,Home,434.42,59,4370
1748,Health,123.5,89,4278
1749,Computers,55.67,69,4412
1750,Industrial,225.05,55,4772
1751,Clothing,189.77,9,4987
1752,Jewelery,16.07,34,4368
1753,Music,81.48,31,4331
1754,Movies,34.8,33,4182
1755,Toys,182.46,83,4645
1756,Electronics,87.75,8,4077
1757,Jewelery,34.89,64,4779
1758,Outdoors,329.42,43,4428
1759,Computers,19.4,26,4896
1760,Games,94.16,38,4954
1761,Computers,287.52,52,4714
1762,Home,272.12,90,4348
1763,Electronics,113.55,55,4254
1764,Garden,154.98,56,4009
1765,Beauty,106.4,78,4910
1766,Beauty,323.98,52,4522
1767,Movies,426.65,63,4756
1768,Sports,73.25,23,4533
1769,Baby,1.16,18,4614
1770,Baby,211.52,27,4735
1771,Movies,242.51,27,4661
1772,Garden,201.32,87,4682
1773,Computers,376.33,4,4319
1774,Electronics,109.36,34,4994
1775,Electronics,421.7,80,4455
1776,Computers,6.63,16,4588
1777,Games,190.4,22,4257
1778,Tools,242.12,7,4571
1779,Baby,387.63,12,4716
1780,Baby,264.73,26,4221
1781,Kids,288.35,48,4093
1782,Kids,399.51,48,4073
1783,Toys,181.69,7,4201
1784,Garden,206.5,36,4977
1785,Electronics,276.31,84,4162
1786,Sports,438.36,90,4808
1787,Industrial,47.39,68,4252
1788,Games,266.44,70,4365
1789,Sports,181.8,6,4933
1790,Jewelery,90.49,36,4054
1791,Music,116.49,22,4460
1792,Jewelery,142.34,26,4885
1793,Beauty,241.81,36,4582
1794,Shoes,308.33,40,4272
1795,Computers,192.83,70,4792
1796,Tools,302.45,90,4214
1797,Outdoors,134.14,17,4838
1798,Grocery,202.92,87,4471
1799,Baby,271.54,45,4743
1800,Books,30.44,5,4824
1801,Sports,413.17,56,4860
1802,Jewelery,172.87,66,4534
1803,Games,437.23,63,4042
1804,Industrial,44.47,11,4909
1805,Music,150.33,57,4252
1806,Sports,51.68,32,4470
1807,Games,20.84,36,4367
1808,Electronics,20.1,51,4660
1809,Industrial,448.51,54,4526
1810,Sports,345.32,56,4688
1811,Clothing,309.47,59,4629
1812,Baby,134.86,40,4237
1813,Computers,495.12,14,4777
1814,Clothing,10.12,59,4040
1815,Electronics,183.09,57,4687
1816,Grocery,102.56,57,4136
1817,Clothing,344.27,76,4599
1818,Grocery,84.25,79,4595
1819,Health,192.47,27,4449
1820,Garden,201.2,4,4109
1821,Grocery,455.18,34,4871
1822,Home,114.63,24,4848
1823,Books,238.52,55,4154
1824,Industrial,75.61,73,4282
1825,Outdoors,300.45,17,4597
1826,Health,45.57,18,4874
1827,Garden,223.86,7,4489
1828,Beauty,329.18,55,4964
1829,Clothing,147.35,74,4074
1830,Electronics,452.97,61,4050
1831,Beauty,201.8,87,4966
1832,Industrial,409.13,20,4846
1833,Tools,341.46,36,4773
1834,Movies,209.77,85,4731
1835,Electronics,34.01,60,4032
1836,Garden,202.3,7,4790
1837,Kids,157.38,73,5000
1838,Computers,316.47,43,4791
1839,Industrial,361.55,8,4356
1840,Grocery,110.75,64,4715
1841,Automotive,127.59,71,4405
1842,Tools,192.31,73,4937
1843,Garden,271.87,64,4359
1844,Music,188.68,89,4651
1845,Computers,27.9,41,4985
1846,Automotive,439.85,60,4681
1847,Games,194.96,45,4763
1848,Computers,243.21,80,4842
1849,Beauty,195.72,80,4047
1850,Jewelery,340.79,85,4734
1851,Grocery,444.49,34,4612
1852,Health,476.79,71,4245
1853,Jewelery,389.72,53,4069
1854,Games,293.22,55,4549
1855,Computers,129.23,44,4752
1856,Sports,410.22,55,4178
1857,Industrial,353.19,90,4421
1858,Baby,52.22,2,4039
1859,Beauty,441.27,57,4790
1860,Automotive,96.85,37,4751
1861,Movies,352.21,9,4002
1862,Sports,493.64,43,4253
1863,Industrial,393.97,20,4904
1864,Games,466.96,52,4641
1865,Health,340.6,44,4446
1866,Grocery,166.44,42,4655
1867,Baby,306.19,60,4919
1868,Outdoors,99.99,40,4107
1869,Jewelery,57.87,20,4336
1870,Games,331.77,42,4995
1871,Outdoors,117.62,72,4369
1872,Tools,279.49,26,4739
1873,Garden,212.65,37,4117
1874,Health,285.62,43,4738
1875,Movies,103.05,18,4043
1876,Tools,294.18,50,4750
1877,Automotive,461.14,63,4799
1878,Beauty,111.78,15,4675
1879,Outdoors,175.48,6,4662
1880,Garden,129.15,87,4054
1881,Computers,69.55,36,4553
1882,Electronics,396.34,24,4391
1883,Books,98.27,15,4422
1884,Home,262.75,69,4610
1885,Kids,240.99,52,4787
1886,Grocery,498.09,64,4928
1887,Toys,400.99,11,4611
1888,Beauty,395.48,89,4061
1889,Movies,205.24,49,4052
1890,Outdoors,19.51,46,4832
1891,Beauty,288.72,64,4458
1892,Health,115.2,69,4553
1893,Electronics,249.67,8,4458
1894,Music,381.41,42,4643
1895,Health,177.28,79,4263
1896,Health,372.44,31,4912
1897,Outdoors,319.92,76,4409
1898,Automotive,230.5,79,4924
1899,Kids,169.11,76,4535
1900,Beauty,106.81,1,4406
1901,Home,309.7,29,4247
1902,Movies,477.38,5,4793
1903,Shoes,143.16,67,4723
1904,Home,179.48,14,4593
1905,Music,180.51,23,4775
1906,Garden,396.66,55,4759
1907,Grocery,324.52,65,4675
1908,Games,397.28,3,4781
1909,Industrial,349.55,33,4957
1910,Outdoors,36.56,2,4720
1911,Clothing,235.8,68,4338
1912,Industrial,412.77,52,4736
1913,Sports,18.06,11,4840
1914,Sports,167.95,34,4167
1915,Jewelery,238.53,80,4388
1916,Music,495.44,13,4764
1917,Garden,56.24,90,4442
1918,Beauty,205.2,15,4001
1919,Outdoors,118.29,27,4432
1920,Toys,126.36,69,4650
1921,Garden,152.31,72,4075
1922,Sports,377.08,9,4324
1923,Jewelery,106.32,2,4652
1924,Baby,226.1,70,4955
1925,Clothing,31.28,18,4146
1926,Home,66.45,53,4377
1927,Movies,403.68,13,4932
1928,Movies,499.39,88,4314
1929,Music,458.58,32,4914
1930,Grocery,408.88,55,4033
1931,Jewelery,59.89,79,4244
1932,Tools,461.97,76,4215
1933,Movies,353.56,83,4682
1934,Baby,398.66,61,4018
1935,Books,255.87,44,4985
1936,Toys,383.7,65,4367
1937,Home,392.28,32,4231
1938,Shoes,96.78,78,4961
1939,Industrial,278.76,52,4265
1940,Sports,270.45,45,4683
1941,Beauty,334.22,72,4633
1942,Sports,362.03,66,4997
1943,Automotive,400.44,56,4624
1944,Shoes,142.38,48,4451
1945,Home,376.73,26,4293
1946,Clothing,180.66,87,4565
1947,Tools,459.33,8,4337
1948,Kids,123.7,65,4626
1949,Shoes,456.28,21,4111
1950,Grocery,18.15,79,4994
1951,Industrial,50.79,3,4107
1952,Games,385.49,13,4398
1953,Jewelery,217.07,89,4152
1954,Toys,182.62,61,4632
1955,Movies,166.77,26,4428
1956,Clothing,167.24,82,4373
1957,Music,32.72,16,4777
1958,Sports,169.93,61,4824
1959,Health,50.86,76,4850
1960,Home,450.0,66,4744
1961,Toys,197.36,22,4982
1962,Garden,262.68,44,4343
1963,Home,30.77,77,4501
1964,Books,217.91,1,4852
1965,Jewelery,443.24,50,4419
1966,Toys,349.7,46,4827
1967,Tools,199.81,54,4252
1968,Grocery,39.73,34,4338
1969,Home,66.5,89,4282
1970,Movies,20.34,46,4923
1971,Jewelery,441.46,44,4871
1972,Jewelery,179.31,49,4879
1973,Jewelery,362.22,14,4403
1974,Industrial,203.54,8,4599
1975,Kids,111.54,85,4533
1976,Outdoors,225.75,2,4573
1977,Electronics,419.12,33,4640
1978,Games,408.72,78,4992
1979,Computers,465.37,21,4370
1980,Tools,240.56,33,4414
1981,Toys,176.4,65,4214
1982,Beauty,290.55,14,4933
1983,Clothing,449.81,39,4401
1984,Automotive,164.8,51,4343
1985,Tools,146.48,37,4742
1986,Clothing,93.77,52,4507
1987,Beauty,429.35,54,4343
1988,Tools,31.94,72,4036
1989,Automotive,384.49,36,4669
1990,Home,224.31,49,4490
1991,Health,256.41,46,4464
1992,Games,343.67,1,4832
1993,Industrial,276.09,10,4024
1994,Clothing,313.0,52,4833
1995,Clothing,121.97,23,4115
1996,Health,116.13,55,4420
1997,Computers,469.45,21,4386
1998,Electronics,371.83,42,4141
1999,Clothing,197.45,67,4590
2000,Games,104.13,33,4293

id,tipo,precio,intervalo pago,propiedad
2001,Garden,312.31,8,760
2002,Health,454.68,41,931
2003,Kids,325.54,33,968
2004,Sports,17.33,77,528
2005,Industrial,125.75,48,174
2006,Games,207.15,33,56
2007,Music,369.69,14,241
2008,Baby,75.69,22,285
2009,Sports,159.0,78,311
2010,Grocery,215.08,28,70
2011,Electronics,86.19,81,953
2012,Toys,287.37,16,979
2013,Outdoors,5.15,20,854
2014,Beauty,329.17,38,512
2015,Shoes,186.97,45,814
2016,Garden,154.18,30,787
2017,Garden,369.24,58,122
2018,Health,343.36,89,463
2019,Jewelery,441.24,34,72
2020,Clothing,435.98,71,524
2021,Outdoors,54.54,6,215
2022,Jewelery,411.22,36,795
2023,Electronics,319.37,19,12
2024,Health,185.06,21,615
2025,Automotive,22.99,13,763
2026,Movies,32.01,7,970
2027,Garden,228.58,39,551
2028,Grocery,7.15,63,228
2029,Electronics,456.1,29,741
2030,Tools,499.96,43,400
2031,Kids,336.21,85,811
2032,Jewelery,103.97,74,120
2033,Home,311.49,69,224
2034,Kids,300.08,39,856
2035,Shoes,116.15,38,825
2036,Beauty,248.54,69,407
2037,Games,236.17,88,887
2038,Industrial,412.17,14,822
2039,Garden,363.81,80,167
2040,Sports,331.05,6,813
2041,Toys,7.63,60,295
2042,Movies,334.88,40,481
2043,Books,83.95,11,21
2044,Outdoors,33.45,40,524
2045,Health,4.92,60,493
2046,Music,70.07,25,548
2047,Kids,272.0,26,805
2048,Home,7.08,55,768
2049,Automotive,446.6,81,911
2050,Shoes,227.76,72,59
2051,Health,413.41,39,858
2052,Jewelery,21.15,78,997
2053,Automotive,111.38,78,254
2054,Sports,410.91,74,22
2055,Kids,70.89,32,152
2056,Garden,53.85,9,561
2057,Clothing,288.82,72,739
2058,Shoes,232.89,81,949
2059,Kids,393.18,36,921
2060,Sports,343.97,20,326
2061,Electronics,364.56,59,398
2062,Health,104.12,58,167
2063,Games,274.76,81,24
2064,Home,248.59,69,716
2065,Shoes,42.28,72,221
2066,Tools,284.45,22,105
2067,Outdoors,415.31,70,533
2068,Computers,35.06,88,144
2069,Games,36.1,53,858
2070,Shoes,246.6,44,121
2071,Outdoors,188.49,6,261
2072,Baby,29.69,56,78
2073,Automotive,168.28,89,308
2074,Music,11.25,48,787
2075,Jewelery,118.12,10,118
2076,Sports,280.16,23,753
2077,Outdoors,95.13,79,462
2078,Industrial,343.62,76,248
2079,Music,432.44,34,998
2080,Books,354.05,16,382
2081,Clothing,422.85,46,526
2082,Health,279.65,52,243
2083,Grocery,150.88,1,294
2084,Toys,441.04,66,762
2085,Computers,230.43,52,736
2086,Beauty,415.76,37,525
2087,Automotive,50.76,44,46
2088,Health,289.66,79,500
2089,Tools,459.15,66,620
2090,Games,457.88,84,831
2091,Toys,207.31,68,394
2092,Clothing,387.51,19,24
2093,Tools,203.66,87,206
2094,Automotive,157.54,12,479
2095,Garden,331.61,55,909
2096,Games,98.34,68,527
2097,Grocery,461.4,76,85
2098,Beauty,49.45,46,937
2099,Automotive,272.61,37,639
2100,Computers,456.42,54,342
2101,Electronics,280.75,25,119
2102,Books,375.56,75,752
2103,Health,207.68,86,741
2104,Tools,336.38,4,517
2105,Books,206.49,71,89
2106,Beauty,465.22,85,275
2107,Electronics,478.09,27,973
2108,Games,368.96,59,968
2109,Movies,148.14,44,291
2110,Computers,374.18,31,593
2111,Movies,114.96,73,285
2112,Outdoors,123.0,1,393
2113,Movies,135.03,71,811
2114,Computers,191.16,9,72
2115,Baby,215.56,81,614
2116,Toys,334.22,36,888
2117,Industrial,42.27,19,39
2118,Sports,281.75,89,203
2119,Garden,376.12,7,422
2120,Computers,464.52,34,582
2121,Health,105.38,69,873
2122,Clothing,94.89,8,45
2123,Books,131.64,76,868
2124,Games,402.58,31,769
2125,Tools,499.45,66,77
2126,Automotive,9.61,40,223
2127,Industrial,479.69,77,682
2128,Home,284.55,69,459
2129,Garden,13.82,29,720
2130,Kids,148.33,27,956
2131,Games,363.7,37,485
2132,Sports,34.69,63,853
2133,Tools,3.87,15,933
2134,Toys,254.39,59,589
2135,Tools,199.02,48,386
2136,Sports,274.78,5,428
2137,Health,2.95,89,626
2138,Industrial,4.26,54,311
2139,Music,362.76,45,399
2140,Tools,54.23,2,466
2141,Clothing,35.72,68,711
2142,Toys,468.36,20,782
2143,Industrial,117.26,37,172
2144,Electronics,263.45,24,365
2145,Outdoors,434.68,84,261
2146,Baby,309.6,89,9
2147,Home,282.72,36,221
2148,Health,44.99,55,106
2149,Grocery,464.0,11,488
2150,Music,447.22,85,886
2151,Baby,338.78,81,459
2152,Home,145.63,15,975
2153,Shoes,285.06,76,771
2154,Kids,43.66,41,124
2155,Sports,97.72,30,775
2156,Music,238.63,34,857
2157,Games,122.23,22,765
2158,Books,195.91,83,339
2159,Electronics,258.03,49,754
2160,Sports,312.67,3,482
2161,Shoes,357.3,75,406
2162,Games,359.06,8,881
2163,Movies,396.69,38,954
2164,Garden,81.48,25,35
2165,Electronics,63.45,53,53
2166,Movies,156.63,83,908
2167,Health,148.9,27,837
2168,Home,206.38,26,266
2169,Games,458.85,26,677
2170,Baby,452.56,27,801
2171,Kids,418.78,53,298
2172,Sports,319.16,68,395
2173,Tools,83.15,18,103
2174,Tools,155.4,23,49
2175,Garden,122.11,61,876
2176,Books,150.51,14,826
2177,Industrial,418.54,60,237
2178,Games,348.2,67,349
2179,Sports,329.63,72,648
2180,Home,495.72,2,838
2181,Toys,294.11,69,429
2182,Electronics,418.57,60,920
2183,Shoes,342.25,24,784
2184,Garden,426.44,53,10
2185,Grocery,18.68,18,119
2186,Kids,441.11,56,352
2187,Electronics,261.7,34,829
2188,Automotive,468.73,63,515
2189,Jewelery,73.78,43,713
2190,Garden,46.45,44,463
2191,Jewelery,261.45,39,203
2192,Baby,445.23,29,426
2193,Books,4.1,81,51
2194,Grocery,350.51,25,1000
2195,Clothing,465.27,66,286
2196,Beauty,130.29,72,956
2197,Tools,330.77,32,919
2198,Music,398.12,40,851
2199,Industrial,420.28,5,116
2200,Music,24.43,21,823
2201,Grocery,28.53,80,859
2202,Home,141.62,90,713
2203,Books,203.99,89,327
2204,Grocery,449.57,82,995
2205,Toys,142.78,87,836
2206,Baby,231.25,54,969
2207,Tools,142.61,83,649
2208,Garden,74.47,39,418
2209,Sports,392.56,64,124
2210,Baby,278.36,38,992
2211,Health,361.28,15,439
2212,Industrial,84.23,4,892
2213,Grocery,119.88,88,906
2214,Tools,462.05,26,683
2215,Electronics,202.24,76,806
2216,Music,321.49,49,261
2217,Health,103.5,21,518
2218,Computers,227.14,82,424
2219,Shoes,55.06,48,580
2220,Grocery,235.27,23,811
2221,Toys,330.89,81,621
2222,Industrial,139.62,16,387
2223,Garden,357.22,29,12
2224,Toys,303.07,47,646
2225,Toys,170.37,88,220
2226,Jewelery,20.57,45,710
2227,Kids,92.53,79,669
2228,Home,292.14,59,763
2229,Shoes,437.68,44,765
2230,Automotive,241.43,72,398
2231,Shoes,127.46,63,438
2232,Jewelery,86.02,89,273
2233,Shoes,155.18,82,601
2234,Electronics,342.92,30,969
2235,Clothing,393.16,8,390
2236,Outdoors,40.35,48,780
2237,Home,390.99,31,166
2238,Garden,305.84,81,749
2239,Books,170.01,67,985
2240,Health,417.8,52,953
2241,Books,103.1,13,850
2242,Sports,245.36,87,899
2243,Jewelery,433.18,54,467
2244,Toys,305.61,48,469
2245,Industrial,222.52,73,645
2246,Clothing,137.71,19,390
2247,Books,343.64,60,130
2248,Baby,355.96,8,398
2249,Games,447.97,87,264
2250,Games,426.85,56,407
2251,Sports,375.7,63,571
2252,Kids,284.68,5,62
2253,Movies,295.53,42,300
2254,Clothing,268.5,67,785
2255,Books,495.75,29,488
2256,Games,362.42,55,786
2257,Beauty,293.06,78,979
2258,Movies,497.72,86,793
2259,Jewelery,310.81,41,434
2260,Outdoors,270.66,47,72
2261,Outdoors,351.42,60,321
2262,Baby,357.8,65,226
2263,Games,225.84,63,330
2264,Games,65.1,75,118
2265,Kids,184.0,72,800
2266,Computers,273.05,54,653
2267,Books,249.77,14,726
2268,Automotive,8.05,49,890
2269,Shoes,330.52,62,567
2270,Industrial,495.82,58,533
2271,Movies,34.08,89,717
2272,Electronics,465.32,24,166
2273,Clothing,110.06,37,975
2274,Baby,242.62,56,689
2275,Grocery,264.71,5,521
2276,Toys,137.68,85,469
2277,Sports,413.09,35,264
2278,Clothing,11.5,19,178
2279,Clothing,267.75,44,985
2280,Jewelery,46.65,39,810
2281,Shoes,479.18,39,239
2282,Music,252.13,3,377
2283,Outdoors,247.71,8,542
2284,Outdoors,379.3,53,907
2285,Garden,475.59,4,544
2286,Jewelery,473.83,51,397
2287,Baby,13.23,21,412
2288,Sports,237.68,58,814
2289,Industrial,325.46,67,975
2290,Computers,482.43,52,268
2291,Industrial,280.23,15,586
2292,Baby,229.03,24,646
2293,Sports,298.75,55,492
2294,Industrial,118.76,53,520
2295,Electronics,239.79,66,166
2296,Kids,71.76,51,596
2297,Movies,293.82,66,383
2298,Outdoors,320.42,22,332
2299,Automotive,147.84,88,88
2300,Clothing,344.63,24,681
2301,Baby,276.51,6,44
2302,Garden,386.87,41,863
2303,Music,284.54,24,33
2304,Automotive,483.26,9,369
2305,Garden,282.41,61,724
2306,Kids,345.86,2,588
2307,Movies,109.14,53,573
2308,Shoes,72.95,48,575
2309,Baby,398.42,2,891
2310,Sports,61.26,89,767
2311,Grocery,278.33,41,47
2312,Clothing,407.28,6,890
2313,Industrial,411.01,36,294
2314,Shoes,266.9,25,953
2315,Clothing,14.75,67,94
2316,Baby,297.13,44,232
2317,Kids,295.37,53,753
2318,Beauty,446.81,90,770
2319,Books,411.67,72,980
2320,Movies,98.3,61,871
2321,Garden,444.74,9,783
2322,Automotive,365.04,48,355
2323,Kids,241.63,13,573
2324,Jewelery,297.6,87,936
2325,Movies,39.87,80,739
2326,Music,261.48,1,956
2327,Books,367.96,25,560
2328,Grocery,406.25,44,9
2329,Industrial,301.97,27,769
2330,Tools,414.08,87,223
2331,Baby,296.88,90,894
2332,Jewelery,319.24,73,261
2333,Electronics,279.92,62,483
2334,Baby,274.87,12,973
2335,Home,140.15,58,577
2336,Garden,386.57,38,947
2337,Home,15.67,13,188
2338,Health,134.54,86,767
2339,Baby,49.17,42,797
2340,Automotive,380.85,53,92
2341,Garden,150.31,64,46
2342,Outdoors,383.29,21,108
2343,Outdoors,237.01,58,262
2344,Kids,381.42,44,605
2345,Home,101.6,18,670
2346,Outdoors,71.78,50,952
2347,Toys,272.58,34,159
2348,Grocery,163.53,19,233
2349,Baby,452.39,43,992
2350,Movies,338.42,47,219
2351,Shoes,223.63,59,123
2352,Toys,388.75,37,176
2353,Computers,251.73,1,401
2354,Kids,254.87,14,340
2355,Tools,465.0,61,62
2356,Shoes,35.71,25,257
2357,Clothing,384.61,26,89
2358,Jewelery,41.55,2,426
2359,Industrial,370.3,30,855
2360,Beauty,23.75,46,452
2361,Beauty,155.74,15,86
2362,Outdoors,222.55,27,315
2363,Industrial,413.33,81,603
2364,Toys,263.81,6,420
2365,Jewelery,396.45,77,763
2366,Baby,360.23,79,1000
2367,Jewelery,96.33,85,525
2368,Outdoors,6.56,22,98
2369,Books,200.82,56,181
2370,Baby,61.18,50,64
2371,Games,92.45,60,210
2372,Computers,470.48,66,406
2373,Shoes,497.33,36,309
2374,Jewelery,289.53,58,986
2375,Shoes,14.99,21,983
2376,Games,404.19,62,148
2377,Jewelery,104.55,70,463
2378,Movies,432.5,67,906
2379,Electronics,165.82,9,629
2380,Toys,77.71,21,989
2381,Kids,370.84,16,869
2382,Baby,286.97,28,690
2383,Movies,15.94,70,417
2384,Baby,122.65,19,289
2385,Health,423.9,39,127
2386,Industrial,499.99,88,694
2387,Beauty,296.09,45,197
2388,Movies,471.99,70,478
2389,Industrial,258.26,70,291
2390,Garden,122.98,19,91
2391,Home,93.99,61,469
2392,Jewelery,430.81,46,898
2393,Outdoors,493.1,40,793
2394,Kids,474.54,3,445
2395,Home,456.38,58,148
2396,Grocery,309.33,26,86
2397,Industrial,302.89,64,123
2398,Toys,302.06,70,984
2399,Computers,325.41,10,142
2400,Outdoors,62.69,27,633
2401,Clothing,93.0,74,106
2402,Garden,399.74,9,790
2403,Music,195.0,64,600
2404,Music,123.53,25,83
2405,Outdoors,185.0,41,438
2406,Movies,126.27,57,169
2407,Beauty,361.02,22,900
2408,Tools,490.35,56,675
2409,Garden,182.76,47,843
2410,Beauty,314.58,70,889
2411,Automotive,473.94,20,55
2412,Books,496.01,36,439
2413,Sports,410.02,60,31
2414,Garden,458.91,82,562
2415,Tools,364.47,7,78
2416,Beauty,349.04,59,33
2417,Games,23.81,79,563
2418,Computers,336.68,74,815
2419,Baby,279.43,3,707
2420,Garden,212.2,32,832
2421,Movies,151.91,42,24
2422,Grocery,51.63,13,270
2423,Shoes,125.45,59,943
2424,Grocery,25.86,10,812
2425,Toys,116.63,47,239
2426,Electronics,220.97,38,298
2427,Movies,30.86,52,643
2428,Games,437.62,38,929
2429,Garden,67.23,82,52
2430,Kids,110.14,2,587
2431,Home,72.26,79,30
2432,Sports,345.67,14,294
2433,Shoes,298.96,27,844
2434,Home,230.1,70,494
2435,Garden,452.68,39,196
2436,Music,38.06,47,218
2437,Electronics,320.22,42,746
2438,Movies,292.88,37,569
2439,Games,187.15,70,662
2440,Industrial,274.16,12,301
2441,Games,55.9,38,67
2442,Electronics,455.64,1,639
2443,Garden,64.37,43,874
2444,Beauty,62.13,60,712
2445,Movies,421.76,18,303
2446,Industrial,332.91,42,211
2447,Books,251.25,7,968
2448,Electronics,403.14,1,208
2449,Beauty,459.38,68,175
2450,Home,134.99,65,663
2451,Grocery,482.07,40,18
2452,Beauty,72.68,44,706
2453,Books,214.71,28,36
2454,Automotive,259.18,54,981
2455,Music,5.19,52,434
2456,Beauty,378.82,3,343
2457,Computers,213.48,22,136
2458,Computers,76.62,19,102
2459,Games,284.04,68,576
2460,Books,57.97,60,616
2461,Games,195.41,3,761
2462,Books,121.09,45,44
2463,Books,378.25,83,382
2464,Baby,152.42,83,93
2465,Clothing,85.83,64,60
2466,Garden,254.71,78,414
2467,Jewelery,111.25,85,662
2468,Movies,146.39,13,617
2469,Sports,16.18,63,484
2470,Jewelery,181.64,90,799
2471,Kids,431.27,20,613
2472,Garden,9.75,28,924
2473,Games,75.45,25,838
2474,Clothing,184.36,7,326
2475,Computers,308.1,7,696
2476,Shoes,140.39,69,160
2477,Baby,50.0,82,706
2478,Electronics,110.32,82,355
2479,Shoes,175.91,29,58
2480,Garden,422.06,60,786
2481,Clothing,242.66,11,303
2482,Baby,151.66,7,53
2483,Shoes,117.53,30,323
2484,Outdoors,217.19,44,206
2485,Home,71.25,19,17
2486,Toys,96.47,74,740
2487,Computers,274.32,89,907
2488,Home,408.2,41,969
2489,Baby,170.91,71,943
2490,Electronics,482.39,29,45
2491,Toys,167.84,83,707
2492,Computers,447.79,9,300
2493,Jewelery,235.74,71,660
2494,Clothing,424.96,82,201
2495,Beauty,89.41,89,220
2496,Outdoors,292.05,59,616
2497,Baby,480.23,65,37
2498,Movies,282.18,56,419
2499,Grocery,450.37,10,667
2500,Movies,88.58,7,987
2501,Toys,225.2,24,618
2502,Sports,365.93,74,711
2503,Kids,78.47,73,862
2504,Kids,51.33,81,552
2505,Games,127.69,12,590
2506,Shoes,101.55,71,859
2507,Tools,97.78,36,663
2508,Kids,302.41,8,717
2509,Music,107.39,27,64
2510,Kids,163.25,44,41
2511,Outdoors,22.22,40,838
2512,Games,336.26,25,286
2513,Kids,424.18,28,232
2514,Industrial,400.25,38,451
2515,Clothing,280.11,87,140
2516,Sports,344.67,21,408
2517,Health,185.72,73,163
2518,Automotive,372.04,71,815
2519,Grocery,359.63,86,230
2520,Home,189.78,34,310
2521,Grocery,212.94,47,256
2522,Electronics,135.3,47,425
2523,Games,1.0,21,8
2524,Health,205.17,80,232
2525,Games,128.8,19,331
2526,Toys,133.69,85,913
2527,Jewelery,263.48,8,442
2528,Shoes,357.85,63,912
2529,Games,6.02,77,45
2530,Kids,139.03,6,867
2531,Clothing,138.92,25,473
2532,Clothing,213.45,29,890
2533,Baby,408.2,21,63
2534,Health,152.56,40,142
2535,Garden,97.85,44,872
2536,Computers,214.02,56,176
2537,Grocery,109.76,75,964
2538,Industrial,492.88,65,872
2539,Sports,237.66,28,168
2540,Computers,402.3,56,307
2541,Garden,349.34,90,692
2542,Tools,188.85,73,837
2543,Kids,223.39,75,647
2544,Tools,495.31,8,799
2545,Health,424.25,79,668
2546,Baby,300.62,18,516
2547,Jewelery,156.5,50,246
2548,Garden,174.49,74,460
2549,Health,302.2,83,762
2550,Clothing,129.98,42,247
2551,Clothing,361.74,81,68
2552,Kids,426.31,85,785
2553,Movies,391.36,3,45
2554,Home,401.75,45,705
2555,Computers,163.17,66,928
2556,Home,122.66,70,745
2557,Toys,159.22,77,556
2558,Music,374.54,39,326
2559,Toys,272.36,75,440
2560,Movies,384.67,36,732
2561,Movies,127.38,87,141
2562,Shoes,213.05,2,333
2563,Tools,390.02,19,374
2564,Computers,378.72,28,142
2565,Baby,253.77,22,330
2566,Computers,305.17,16,853
2567,Games,190.43,90,180
2568,Industrial,72.63,46,931
2569,Music,391.97,19,319
2570,Health,192.77,70,768
2571,Sports,466.33,86,732
2572,Industrial,418.49,59,802
2573,Shoes,393.05,18,776
2574,Health,33.33,20,732
2575,Baby,271.44,89,386
2576,Games,379.01,41,904
2577,Home,31.29,8,131
2578,Health,462.71,70,133
2579,Shoes,1.88,21,175
2580,Electronics,120.81,52,941
2581,Baby,499.64,35,909
2582,Beauty,434.78,75,412
2583,Baby,462.62,56,439
2584,Electronics,195.32,73,973
2585,Outdoors,219.48,34,565
2586,Games,236.03,77,183
2587,Movies,34.56,65,93
2588,Beauty,172.2,77,87
2589,Outdoors,201.66,56,410
2590,Home,170.09,16,119
2591,Movies,405.47,40,94
2592,Kids,26.19,44,741
2593,Toys,300.3,43,882
2594,Grocery,95.62,82,523
2595,Industrial,464.28,14,258
2596,Health,126.16,47,823
2597,Health,358.45,30,168
2598,Health,383.34,81,972
2599,Industrial,214.65,30,475
2600,Jewelery,497.94,37,295
2601,Shoes,255.79,3,400
2602,Jewelery,52.31,37,240
2603,Home,109.92,45,460
2604,Tools,40.6,76,680
2605,Movies,116.51,30,747
2606,Clothing,396.91,45,256
2607,Beauty,310.7,10,366
2608,Kids,301.43,72,800
2609,Sports,151.77,20,386
2610,Beauty,61.49,80,408
2611,Clothing,353.96,80,777
2612,Computers,466.13,54,26
2613,Sports,261.08,11,236
2614,Toys,72.24,64,695
2615,Games,91.24,25,568
2616,Industrial,362.29,52,41
2617,Movies,131.77,38,25
2618,Tools,115.18,25,162
2619,Games,41.71,29,366
2620,Automotive,227.4,31,381
2621,Tools,82.09,11,665
2622,Beauty,488.43,25,160
2623,Jewelery,153.46,39,921
2624,Home,196.17,9,69
2625,Books,202.93,58,564
2626,Home,105.12,42,882
2627,Books,66.9,64,400
2628,Electronics,449.97,31,314
2629,Home,434.84,63,357
2630,Electronics,96.28,16,243
2631,Computers,336.89,25,383
2632,Home,227.89,54,298
2633,Industrial,448.46,9,689
