id,capacidad,precio,tamanio,diasReservados,fechaCreacion,habilitada,operador
4434,5,963.61,334.5,86,2020-05-01,1,--tdemendoza8
4435,6,242.9,139.4,51,2019-01-30,0,--hagneaug1
4436,9,318.39,400.2,28,2019-02-14,1,--fzuanp2
4437,7,206.6,28.3,29,2019-12-01,1,--kgoodramj0
4438,7,843.77,45.8,34,2018-06-08,1,--lpingstonelt
4439,10,255.64,416.8,90,2019-09-10,0,--smerneriu
4440,13,931.74,110.1,30,2018-10-17,1,--jedkinslb
4441,10,497.12,435.7,74,2017-10-23,0,--wkloskad4
4442,16,216.42,410.3,86,2018-08-06,1,--pmolloya8
4443,19,502.19,194.5,16,2019-11-20,0,--eirving1b
4444,1,229.83,273.6,30,2017-11-05,1,--lgenney1u
4445,20,28.32,301.6,45,2019-09-18,0,--bhamshar7p
4446,3,457.86,117.9,40,2020-02-24,0,--challteh
4447,16,884.14,138.7,38,2018-10-03,0,--rsearightia
4448,14,15.96,499.1,79,2018-01-08,0,--hplyj8
4449,17,232.26,446.1,1,2018-02-08,0,--epudge9h
4450,12,397.27,401.1,48,2019-12-13,0,--gjaradek
4451,6,675.61,14.6,47,2020-03-17,0,--atorettagd
4452,17,791.34,55.9,47,2018-03-14,0,--cdrewryed
4453,10,409.76,13.6,52,2020-03-03,0,--cdevonportda
4454,4,57.53,486.7,71,2019-10-30,1,--mmerlefc
4455,11,674.04,320.0,60,2017-08-22,0,--nethridgeg0
4456,20,975.01,211.4,84,2018-06-29,0,--kbrasono5
4457,17,792.65,161.6,83,2018-03-20,1,--fcolbertson2g
4458,11,556.51,392.0,9,2019-05-20,0,--cwadforthnb
4459,2,184.43,491.2,49,2017-11-19,1,--bhixleyds
4460,4,54.9,125.4,45,2018-05-09,1,--rmillmored7
4461,3,304.65,120.4,50,2018-07-04,1,--kstubbertn1
4462,20,594.01,398.3,51,2017-12-04,0,--scorteney6a
4463,16,175.69,242.6,93,2019-04-13,0,--treinertcw
4464,18,262.89,40.4,64,2019-01-19,0,--rerangyj2
4465,11,921.62,160.1,16,2018-06-12,1,--scroppmg
4466,4,18.16,52.3,67,2020-01-17,0,--tbraunsteinj7
4467,10,598.13,367.8,59,2018-10-20,1,--pbingee
4468,7,922.65,271.1,88,2020-02-26,1,--ldayecr
4469,14,176.63,20.9,97,2018-04-15,0,--hmacauleypu
4470,7,739.6,249.4,69,2018-03-08,1,--doregan5j
4471,3,324.92,404.4,85,2019-07-18,1,--vsneddonmz
4472,19,630.24,56.2,30,2017-09-17,0,--rgregerh0
4473,13,838.76,461.5,40,2017-08-14,0,--charden8f
4474,16,41.14,136.5,48,2018-11-19,0,--sfoulser7w
4475,4,231.37,380.9,84,2017-11-11,0,--aarman86
4476,16,431.89,208.7,35,2018-03-22,1,--speirpointfe
4477,15,833.21,452.5,28,2018-05-13,0,--whaddeston4w
4478,16,818.36,56.2,9,2019-04-30,1,--cricht8m
4479,2,674.49,231.4,5,2019-04-28,1,--akermannes4s
4480,2,474.23,238.3,11,2019-10-29,0,--rsidonpl
4481,13,259.16,325.1,67,2017-12-24,1,--fsankeygm
4482,1,333.13,445.7,98,2019-06-09,1,--maichesonkt
4483,7,615.92,97.9,18,2018-03-16,1,--afrithdc
4484,3,295.08,413.4,90,2019-02-17,1,--chugonneaui9
4485,7,402.12,67.9,46,2018-11-06,0,--gcobbalddz
4486,18,366.71,204.9,96,2019-10-30,1,--tsavillemm
4487,14,415.72,168.0,57,2018-07-30,1,--aolivacu
4488,17,686.54,385.0,47,2018-11-24,1,--adunbobbin6o
4489,7,687.0,146.9,96,2018-09-03,1,--amcarthurmb
4490,17,68.82,236.8,4,2019-01-31,1,--pbiltonbn
4491,11,281.11,475.7,21,2019-11-09,1,--svasilenko1d
4492,10,872.64,225.2,78,2017-12-29,1,--lpandeyil
4493,9,468.68,473.6,29,2018-01-13,1,--csimkovichh3
4494,3,668.85,440.0,18,2019-10-19,0,--svakhonini2
4495,17,879.46,111.5,61,2017-09-09,1,--rmillmored7
4496,20,479.83,146.2,70,2018-09-24,0,--olysaght1t
4497,1,512.34,203.6,26,2019-07-08,0,--kcoverlyn4j
4498,20,660.5,58.4,29,2019-05-25,0,--cdevonportda
4499,19,255.13,355.9,50,2019-03-21,1,--rparishm2
4500,4,500.41,190.5,32,2018-03-10,0,--iduffilldv
4501,16,945.5,113.6,58,2019-04-30,0,--kashburnerjo
4502,1,10.91,107.8,30,2018-04-12,0,--dogernd
4503,2,947.29,65.1,74,2018-11-06,0,--lreadwinht
4504,18,108.71,135.4,56,2018-07-26,0,--pgiffenmq
4505,13,797.0,111.7,84,2019-02-21,1,--jcappell67
4506,3,638.3,487.4,37,2019-04-22,0,--lgreenwood72
4507,3,357.38,177.7,44,2019-05-08,0,--aboothb8
4508,15,16.3,164.6,76,2019-09-02,0,--mfiddlerj6
4509,10,459.41,63.9,69,2017-09-21,1,--apatislr
4510,8,973.48,359.8,9,2020-02-27,1,--snowill4h
4511,3,569.8,175.6,97,2018-02-28,1,--lmatyushonoknh
4512,10,232.33,187.5,41,2020-04-01,1,--cgomanp1
4513,15,493.39,286.7,31,2018-09-18,0,--ibottermanaq
4514,3,912.15,157.0,95,2019-03-08,1,--cfitzharris9m
4515,10,531.51,217.2,50,2019-07-21,1,--mlaxstonfd
4516,13,441.63,261.4,94,2020-02-03,1,--lstainsam
4517,3,257.96,29.8,49,2019-01-11,0,--enicol4g
4518,14,233.51,487.9,3,2018-02-13,0,--hjoncicpd
4519,17,967.65,10.6,88,2018-05-09,0,--lmessomhr
4520,16,538.76,394.4,68,2018-09-20,0,--askakunasor
4521,15,986.35,109.8,67,2018-05-26,1,--ablestpo
4522,1,711.69,27.5,84,2019-06-18,0,--fjiranf
4523,1,590.43,278.6,38,2020-01-06,0,--sdunbobinl
4524,9,392.17,134.5,2,2020-03-25,1,--gtull2r
4525,4,337.89,274.3,73,2019-07-19,1,--kcristofolr5
4526,5,572.97,49.4,61,2019-09-11,0,--cgricekk
4527,4,505.79,224.6,87,2019-04-20,0,--kdeldelloey
4528,4,802.87,165.0,9,2018-11-25,1,--gscahillad
4529,10,979.82,438.6,59,2019-04-13,1,--rhawthorn17
4530,9,247.68,286.4,41,2018-08-08,1,--asamwaysod
4531,6,541.01,351.3,28,2019-12-15,1,--fjiranf
4532,9,96.15,51.4,23,2018-03-20,0,--fogrady0
4533,16,68.31,474.4,53,2020-02-04,0,--fbackler8j
4534,5,895.4,279.8,59,2019-06-06,1,--jbackesnm
4535,9,315.37,488.0,95,2018-02-16,0,--atitford4p
4536,12,698.54,290.3,66,2018-11-04,1,--mmeldrum3x
4537,19,607.89,168.3,9,2019-12-01,0,--bboxen3h
4538,15,885.63,307.0,90,2017-11-13,0,--mmachostiefr
4539,14,806.54,381.8,84,2019-01-21,1,--tsimpkiss6x
4540,20,273.94,106.3,88,2019-12-03,1,--smathieson8z
4541,13,388.95,244.0,4,2018-06-21,1,--bmannalx
4542,7,516.26,223.5,52,2019-12-30,1,--mcorthesb2
4543,19,205.47,478.2,27,2019-01-20,0,--kdabnor2k
4544,10,363.53,130.4,59,2018-02-12,0,--swristhc
4545,10,825.72,29.3,12,2019-12-17,1,--kcoverlyn4j
4546,20,561.25,323.4,68,2018-12-04,0,--bblazabg
4547,15,801.58,89.4,5,2019-10-28,1,--jlovemorehj
4548,1,747.1,359.5,79,2017-08-12,1,--xguinanehg
4549,19,714.07,12.4,89,2017-09-05,1,--akenwynnl
4550,5,606.7,356.7,99,2018-11-13,1,--cbrandenburgrn
4551,8,838.96,446.1,9,2017-08-17,1,--dreinmarc8
4552,14,894.33,197.5,0,2017-11-05,1,--tbaudreykr
4553,18,101.92,286.6,27,2019-03-19,0,--esethq3
4554,16,46.65,43.8,7,2019-08-25,1,--ibottermanaq
4555,7,888.09,318.9,98,2019-03-09,0,--lcavetr7
4556,4,174.62,263.7,10,2019-10-07,1,--mmeldrum3x
4557,2,737.39,94.4,4,2017-08-11,0,--stwoohy3q
4558,19,240.73,382.3,47,2019-06-07,1,--sguinerykd
4559,13,778.75,466.5,4,2017-12-11,0,--tkimbrough5e
4560,11,263.95,163.6,31,2019-07-22,1,--hchellingworth8i
4561,13,859.91,180.3,64,2018-07-02,0,--jstarmontmc
4562,17,333.41,15.2,59,2018-05-21,1,--agreest3s
4563,20,944.22,422.9,63,2017-08-21,1,--lpingstonelt
4564,18,938.99,347.1,23,2018-04-24,1,--gfazanqh
4565,2,123.88,353.4,41,2018-01-04,1,--sedgehilll7
4566,16,937.25,334.0,90,2018-03-24,0,--stodeoq1
4567,17,756.42,390.3,70,2018-11-21,1,--adonlonmo
4568,2,668.68,203.3,87,2019-07-15,1,--wpennrington5d
4569,5,398.63,203.4,82,2018-11-09,1,--ghabbonle
4570,16,573.35,78.0,80,2019-10-20,0,--lbeecrafti4
4571,4,764.01,291.4,52,2018-10-13,1,--pschukert2m
4572,1,433.43,347.8,45,2019-04-06,0,--sgadman6t
4573,1,706.76,457.8,55,2017-09-23,0,--mconremt
4574,3,467.48,110.0,4,2019-02-27,1,--heleshenardb
4575,11,107.94,182.2,74,2017-09-19,0,--jlembke43
4576,20,169.58,449.3,94,2019-07-05,0,--dlosbiep9
4577,14,247.19,38.0,50,2017-12-14,1,--dpatonc2
4578,18,425.11,394.4,63,2017-08-28,0,--edraxfordrf
4579,8,282.39,175.1,39,2019-09-01,1,--alampelq
4580,13,65.2,170.8,60,2018-01-29,1,--fwastlingnt
4581,17,361.72,225.5,80,2019-01-12,1,--tgethyn3g
4582,15,122.41,424.5,98,2018-06-07,0,--ggerrenscd
4583,2,332.93,58.6,6,2018-06-03,1,--afackney8r
4584,13,531.97,389.2,92,2019-12-01,1,--ksemournn
4585,7,579.56,383.0,7,2018-10-24,1,--ctresise1k
4586,4,14.48,439.8,50,2018-08-16,0,--bbartolini9g
4587,11,915.02,285.7,35,2019-01-27,0,--htschirschkygo
4588,17,632.99,326.0,57,2019-02-24,0,--florenzo9u
4589,1,900.3,119.9,67,2019-06-15,0,--askyppp
4590,19,188.55,231.5,7,2019-04-23,1,--hlimprecht5k
4591,16,714.23,227.8,2,2019-11-22,1,--sdracod1
4592,4,943.99,189.2,90,2019-02-12,0,--ndudenie9o
4593,6,828.69,140.0,21,2017-11-03,0,--lreadwinht
4594,8,450.66,281.1,61,2018-06-18,1,--nalexandrescuho
4595,17,225.02,54.8,42,2019-12-09,1,--mtigner7h
4596,18,731.32,351.7,92,2018-02-16,1,--reilhermanni0
4597,5,725.85,330.2,26,2020-03-06,0,--skohrt9j
4598,10,708.38,34.8,19,2019-02-12,1,--alochriegi
4599,8,193.45,207.8,44,2018-05-19,1,--kgrabham18
4600,12,62.47,223.9,37,2019-02-28,1,--jmoirha
4601,16,659.88,186.0,33,2019-02-01,1,--lwalshama2
4602,8,815.37,109.5,61,2018-04-21,1,--olampert76
4603,8,923.34,210.4,55,2019-12-27,0,--fblinmanii
4604,14,385.42,218.1,69,2019-12-27,1,--ssnowballqv
4605,17,759.55,494.8,57,2019-12-18,1,--askyppp
4606,17,744.13,442.5,97,2019-07-05,0,--jpask6l
4607,6,652.75,405.1,30,2018-05-07,0,--jemanuelovgr
4608,19,730.19,70.8,79,2019-01-07,0,--chugonneaui9
4609,6,54.55,471.0,33,2019-12-05,0,--cfitzharris9m
4610,6,950.1,433.6,5,2020-05-05,1,--kdunoh
4611,3,819.76,43.4,74,2019-02-11,1,--cruspinebq
4612,4,553.43,322.1,69,2018-08-06,1,--olampert76
4613,3,929.6,277.6,84,2018-03-29,1,--rdeschlein6s
4614,12,586.59,388.8,3,2018-03-24,0,--ghandasided3
4615,6,877.01,129.1,35,2020-01-22,1,--pdewberryqr
4616,8,315.27,263.8,69,2018-07-22,0,--bstolle29
4617,2,667.74,273.9,28,2018-06-23,0,--mguiotrg
4618,17,150.72,127.3,1,2019-04-20,0,--sbranneyoq
4619,6,256.85,113.5,36,2018-05-04,1,--ndeknevetm3
4620,14,771.12,261.7,77,2019-06-07,0,--apatislr
4621,14,802.07,315.9,41,2018-10-02,0,--mguiotrg
4622,1,39.59,435.7,37,2020-01-08,0,--lslanec3
4623,14,828.57,139.0,52,2019-02-02,0,--blydiardgp
4624,8,398.21,293.1,12,2017-11-17,1,--tsobeyiq
4625,20,459.79,192.2,16,2019-01-25,0,--ghalshawjx
4626,3,451.91,174.7,10,2019-01-20,1,--cdrewryed
4627,17,735.24,466.4,1,2019-08-14,0,--drodda4l
4628,6,410.41,481.2,40,2018-02-12,0,--ofairleighhs
4629,15,299.47,269.5,60,2019-07-09,1,--aboothb8
4630,6,110.83,15.7,83,2020-03-06,1,--smillwardex
4631,17,342.97,472.9,8,2019-08-06,1,--sfrewmd
4632,10,188.15,169.3,27,2017-10-18,0,--bhysomn2
4633,6,82.17,267.7,5,2020-04-12,1,--svasilenko1d
4634,12,360.91,49.5,61,2019-10-30,1,--phanhartpz
4635,11,184.25,480.5,99,2019-05-24,1,--lbriggem1
4636,6,660.12,197.1,43,2017-12-14,1,--srostonjl
4637,2,148.32,478.3,17,2019-01-30,0,--lgilleasegz
4638,1,827.68,61.5,23,2018-08-15,1,--afriftec
4639,6,150.99,329.1,71,2018-09-29,1,--amcwhinney7i
4640,5,875.78,89.1,78,2018-01-27,0,--vweight15
4641,18,322.33,294.5,97,2019-09-30,1,--enozzoliniing
4642,2,142.81,482.3,86,2020-03-22,1,--bdeeganhx
4643,10,136.07,124.1,47,2019-10-21,1,--xguinanehg
4644,5,240.59,410.0,68,2019-09-05,0,--fargontq6
4645,2,136.83,87.0,55,2019-02-09,1,--cdrewryed
4646,16,380.23,453.5,66,2018-04-28,1,--tblagdengg
4647,2,424.86,206.6,94,2018-03-31,1,--osmoughtonrl
4648,9,621.41,338.6,4,2019-04-12,0,--tlongman3v
4649,17,417.78,30.7,7,2019-07-01,1,--abahdell
4650,9,841.16,191.1,69,2018-11-01,1,--amantram1z
4651,13,376.1,299.1,31,2019-03-30,0,--rcumpsty1g
4652,15,429.18,144.7,18,2019-10-19,0,--stodeoq1
4653,3,781.0,68.3,85,2017-10-27,1,--jknoble4k
4654,14,213.58,13.8,94,2018-07-09,1,--mdecastelain5l
4655,12,757.43,412.2,28,2019-08-24,0,--wkestinow
4656,7,200.09,473.8,83,2019-08-11,1,--vkevanejh
4657,17,571.98,332.4,24,2018-04-30,0,--rmityashevpq
4658,20,414.49,248.5,10,2018-04-29,0,--swigzell8s
4659,8,834.37,84.3,33,2019-06-30,1,--santowski2z
4660,8,769.99,405.9,72,2019-03-14,1,--lcelez7k
4661,18,473.36,361.5,22,2018-10-04,1,--pdaaloi
4662,9,539.08,368.9,22,2018-08-27,0,--aswanborrow3i
4663,11,986.79,102.7,29,2020-02-04,0,--svenessld
4664,4,691.15,380.3,51,2020-01-26,0,--hrendellaa
4665,16,309.98,405.0,2,2018-05-04,1,--omacrieriei8
4666,1,770.47,433.6,14,2018-01-23,1,--pberriganas
4667,5,590.03,136.6,30,2017-11-05,0,--jemanuelovgr
4668,20,407.43,222.2,42,2018-09-19,1,--cbrandenburgrn
4669,12,778.13,489.6,71,2018-05-12,1,--jseemmondsc7
4670,3,148.58,132.3,88,2018-11-11,1,--akermannes4s
4671,6,247.03,185.7,45,2017-09-30,0,--jweynw
4672,1,902.75,410.0,86,2017-10-15,0,--rcumpsty1g
4673,6,456.34,59.8,70,2018-08-19,1,--asimonsenoo
4674,10,844.22,110.9,53,2017-11-16,0,--mstrettlei6
4675,13,252.54,216.4,20,2018-10-11,1,--tdeveroseri
4676,16,250.51,42.4,94,2019-02-06,0,--fderyebarrettfn
4677,2,198.0,472.8,8,2018-07-03,0,--ledworthyeon
4678,18,989.66,183.9,81,2017-08-31,0,--sgrigorianp8
4679,6,836.02,304.6,41,2018-04-26,0,--tbraunsteinj7
4680,16,306.82,11.3,72,2017-09-24,0,--cbaughenlj
4681,3,999.13,421.5,18,2018-12-02,0,--bhamshar7p
4682,2,986.57,115.4,1,2017-09-08,0,--wjeanon5v
4683,14,888.44,146.8,18,2017-10-25,0,--dsamweyesc6
4684,5,50.78,437.6,48,2020-03-29,1,--cslineyg3
4685,11,753.66,141.8,26,2019-06-02,0,--tsissoner
4686,6,423.23,132.6,75,2018-09-17,1,--mborres1q
4687,7,278.45,226.4,22,2018-10-08,0,--uesomei
4688,20,949.66,304.3,1,2018-05-11,0,--aneads3y
4689,14,520.23,247.1,28,2019-10-15,1,--mguiotrg
4690,7,793.17,293.4,74,2018-02-23,0,--eauchterlonym0
4691,8,707.77,57.4,88,2019-09-01,0,--gklynerrq
4692,20,114.02,206.9,17,2019-11-07,1,--cdurningdh
4693,6,866.95,489.9,66,2019-11-25,0,--dpilfoldqm
4694,14,426.05,109.9,78,2017-09-11,1,--bbridgensef
4695,20,533.89,36.8,3,2020-05-02,1,--gmedcalfbb
4696,6,659.36,87.5,77,2019-01-19,0,--codooley5m
4697,13,791.9,225.0,67,2019-11-13,1,--jsarchwelloz
4698,10,933.05,178.1,1,2020-05-22,1,--gmedcalfbb
4699,10,583.85,150.3,2,2017-08-21,0,--dburdonbh
4700,9,245.44,71.0,94,2019-01-04,0,--ecaddanbi
4701,16,40.19,172.6,67,2020-05-13,1,--cgomanp1
4702,10,18.32,180.5,90,2017-10-15,1,--edevita47
4703,10,829.03,303.3,0,2018-10-14,1,--ajackett5o
4704,2,68.85,276.4,14,2020-03-26,1,--vmould6y
4705,9,976.66,226.4,15,2018-12-29,0,--lstainsam
4706,11,561.37,420.9,70,2019-07-20,1,--bhamshar7p
4707,4,964.4,222.1,22,2020-05-11,0,--treinertcw
4708,7,231.69,54.6,17,2019-03-22,1,--amcwhinney7i
4709,12,23.75,13.2,56,2018-10-15,0,--eholstein3e
4710,19,544.04,78.5,29,2019-03-06,0,--ltresvinapv
4711,2,751.36,324.7,22,2019-06-22,1,--rerangyj2
4712,7,816.5,86.2,89,2018-07-03,1,--santowski2z
4713,18,537.32,96.8,89,2019-12-22,1,--scastellaccioe9
4714,12,221.64,415.0,43,2019-05-14,1,--aneads3y
4715,4,79.35,378.8,72,2020-03-11,1,--cbladge5f
4716,15,60.78,435.7,48,2019-04-09,0,--jtyghtli
4717,14,555.89,268.8,44,2019-04-27,0,--ceusticeku
4718,18,693.52,79.5,89,2018-03-30,0,--reilhermanni0
4719,16,168.14,14.8,49,2019-10-02,1,--blindberge2
4720,3,262.22,381.5,99,2020-05-02,1,--smonahan1e
4721,2,278.85,147.9,53,2017-09-25,1,--ecamolettopg
4722,17,854.23,30.0,55,2019-03-05,0,--tscorah5z
4723,4,675.75,141.0,72,2018-06-12,0,--foakton3b
4724,12,967.7,249.8,23,2018-10-03,1,--taskamnr
4725,9,862.79,378.4,74,2017-09-09,0,--fkeoghanq5
4726,3,55.66,373.9,23,2019-08-13,0,--aillsley75
4727,16,222.41,22.1,20,2017-09-12,0,--bdriscoll6q
4728,11,42.74,284.6,14,2017-11-29,0,--nsongestaw
4729,6,163.1,125.0,38,2019-02-22,1,--jcheccuzzig
4730,18,163.78,25.4,44,2017-10-21,1,--gwhightie
4731,3,504.38,302.6,47,2018-12-11,0,--shundeyj
4732,5,903.37,91.7,17,2019-10-10,1,--tfawcettc1
4733,1,888.08,339.8,60,2018-10-18,0,--amincher77
4734,14,835.94,293.5,97,2019-06-13,0,--kashburnerjo
4735,19,256.01,116.5,78,2018-09-09,1,--dskirlingiz
4736,1,581.81,183.8,42,2019-10-14,1,--mjephsonbr
4737,11,850.88,239.2,2,2019-02-18,1,--rbisley33
4738,6,426.37,141.8,39,2017-10-31,0,--ksemournn
4739,4,652.27,43.6,50,2019-12-04,1,--strodden9r
4740,1,174.94,35.5,80,2018-05-01,1,--llewtyk8
4741,11,854.26,332.3,80,2019-01-21,1,--wsaphinov
4742,10,303.09,268.2,60,2017-10-08,1,--uesomei
4743,2,736.67,50.8,47,2019-11-24,0,--ghandasided3
4744,14,397.59,297.4,66,2019-01-05,0,--rblakeleynp
4745,7,294.85,255.6,77,2018-05-15,0,--obrimm9q
4746,15,474.42,416.0,55,2018-03-13,0,--jscurrellrj
4747,3,301.99,401.7,92,2019-10-10,0,--challteh
4748,18,847.96,166.2,43,2019-11-25,1,--jdonisthorpe1m
4749,9,516.06,417.1,65,2019-04-06,1,--kportail70
4750,2,266.58,372.9,21,2018-02-12,1,--mguiotrg
4751,20,242.48,166.2,89,2018-09-29,0,--bmannalx
4752,10,289.57,472.2,36,2020-04-09,0,--watrillmi
4753,16,884.16,407.6,97,2019-10-31,0,--ringreel
4754,7,693.59,490.7,47,2019-01-12,1,--hposselwhitejk
4755,12,63.88,152.4,1,2019-02-14,0,--kdeldelloey
4756,19,371.86,231.0,51,2017-09-14,0,--jfawdrey4f
4757,8,309.26,265.2,14,2017-11-20,0,--emalleyfl
4758,4,725.18,147.3,70,2018-05-02,1,--vmcgettrick9c
4759,1,714.2,478.7,34,2020-01-18,0,--iputtickma
4760,14,197.87,442.6,39,2018-02-23,1,--jpedrolfs
4761,11,38.37,316.1,72,2020-01-03,0,--msmewinko
4762,10,101.46,98.5,76,2018-02-23,1,--ubabbagef7
4763,2,794.06,414.8,44,2017-12-11,1,--motson7e
4764,8,536.86,479.1,68,2017-08-27,1,--mkeneleyside3
4765,20,521.97,217.3,31,2019-05-21,0,--smathieson8z
4766,12,586.8,432.4,100,2019-06-23,0,--gbiaggettiio
4767,1,90.26,323.6,18,2018-08-03,0,--lgreenwood72
4768,20,496.17,89.0,94,2017-11-01,1,--ssnowballqv
4769,11,578.69,291.8,49,2019-10-05,0,--kwaumsleymj
4770,12,241.86,259.1,20,2018-03-30,0,--msimoneton52
4771,7,90.09,211.1,18,2020-04-03,1,--ghabbonle
4772,18,231.17,150.7,59,2017-12-13,0,--ncrasswellfz
4773,18,454.87,365.3,70,2017-08-27,0,--aarchleyir
4774,19,806.47,330.0,0,2019-06-03,0,--mdundendale5b
4775,2,957.85,427.0,11,2018-02-09,0,--eskermer82
4776,18,581.57,481.5,71,2018-08-08,0,--hwinterdi
4777,18,17.72,156.2,66,2018-07-09,0,--jpask6l
4778,6,778.69,161.2,31,2020-04-19,1,--idenizet5g
4779,5,783.56,140.4,39,2018-04-30,0,--ecritchleyci
4780,12,673.53,107.2,33,2017-09-21,0,--pjealcm
4781,2,585.87,441.0,77,2019-08-05,1,--mocannankq
4782,3,388.15,433.2,9,2020-02-11,1,--cbaughenlj
4783,18,830.09,202.1,33,2018-03-09,0,--uesomei
4784,11,938.71,377.6,30,2018-03-04,1,--zspraberry9y
4785,11,542.76,356.0,24,2017-09-07,0,--dburdonbh
4786,12,963.58,342.6,18,2018-02-19,1,--coneile7f
4787,16,140.29,248.9,70,2017-09-24,1,--cgomanp1
4788,13,222.66,428.2,59,2019-12-08,1,--jrankinpr
4789,20,267.2,423.6,84,2018-07-17,1,--pschukert2m
4790,5,809.84,111.2,3,2018-04-19,0,--nbramwich89
4791,5,818.42,422.8,74,2019-02-01,0,--heleshenardb
4792,18,857.06,253.0,37,2019-09-15,1,--ceusticeku
4793,16,239.36,356.7,85,2019-06-22,0,--hkremero3
4794,17,374.76,29.7,40,2019-03-21,1,--jlembke43
4795,16,163.73,377.5,80,2018-07-11,1,--rpogosiankw
4796,18,590.15,343.6,63,2018-08-15,0,--mdutteridgene
4797,13,736.71,114.7,11,2018-11-13,1,--gastletmy
4798,4,966.21,91.6,8,2018-04-05,1,--mgoodfieldy
4799,9,409.51,454.0,36,2020-04-29,1,--bfuentept
4800,15,327.45,399.4,3,2019-05-05,1,--charden8f
4801,6,946.0,268.5,14,2018-11-06,0,--afooterbf
4802,2,955.9,292.7,11,2019-03-07,1,--cwyllcock14
4803,11,330.03,484.7,26,2018-04-02,0,--dkovacs2x
4804,13,37.34,243.3,36,2019-12-08,0,--bshawcross7n
4805,11,704.61,268.4,96,2018-07-25,0,--dtisor8g
4806,8,720.28,93.3,85,2017-08-16,1,--dfettispf
4807,16,163.06,246.2,60,2017-10-15,0,--dreedyhough81
4808,9,880.79,168.5,35,2018-09-17,1,--hyoutheadgh
4809,3,116.44,354.3,20,2017-11-01,1,--rbillin6m
4810,3,229.52,18.3,66,2017-11-29,1,--hgiffonjd
4811,9,185.38,196.7,30,2019-05-23,0,--bpennicotte1
4812,13,909.9,50.4,100,2018-10-05,0,--ebedding2u
4813,10,90.4,455.2,16,2020-03-23,1,--nmatchittic
4814,4,672.83,424.8,76,2018-12-20,1,--sfrewmd
4815,14,178.51,222.4,14,2019-10-30,0,--amcwhinney7i
4816,4,494.77,369.8,19,2019-02-07,1,--hokuddyhy1o
4817,17,931.38,74.0,61,2019-01-11,0,--mkeyzman9a
4818,18,118.27,206.8,25,2017-08-29,0,--hfrostdickei1
4819,19,512.47,233.2,46,2020-03-20,0,--mharrymanbt
4820,11,509.26,273.2,86,2020-04-15,1,--lmartijnl6
4821,2,366.45,24.4,77,2018-08-21,1,--lslanec3
4822,10,872.53,115.7,9,2018-11-27,0,--awoontonv
4823,7,383.1,415.4,87,2018-03-06,0,--sdemougeotg2
4824,19,45.44,230.1,21,2018-10-19,0,--smerneriu
4825,16,755.8,269.7,7,2018-01-17,0,--jgraddon8e
4826,10,976.18,289.0,19,2019-01-03,1,--dpace5h
4827,18,239.33,139.7,79,2020-01-22,1,--gjelley98
4828,14,525.49,444.9,44,2018-03-05,1,--ftrillown5
4829,18,910.44,153.8,31,2017-09-06,0,--lchieneq8
4830,2,437.24,57.3,53,2017-10-14,0,--dsaunderson46
4831,18,534.87,123.5,91,2017-09-12,1,--btwinbornek2
4832,4,473.73,468.5,96,2019-10-02,0,--jbraunsteindk
4833,9,522.89,258.8,68,2018-12-13,0,--kcurranlk
4834,19,760.52,301.5,86,2019-01-27,0,--rfirsbypj
4835,4,590.06,343.1,25,2018-05-11,0,--cfeenylw
4836,1,913.93,133.3,78,2020-04-15,1,--jlembke43
4837,18,291.56,74.5,60,2019-01-08,1,--cclealdx
4838,8,668.82,46.4,14,2017-12-08,1,--acordero4
4839,10,906.72,340.1,17,2019-08-17,1,--tlindro6v
4840,9,427.6,42.2,27,2018-06-10,1,--atorettagd
4841,9,147.03,91.6,38,2017-10-28,0,--sdemougeotg2
4842,2,489.15,233.7,19,2017-09-02,1,--amantram1z
4843,19,981.75,390.9,67,2018-09-10,0,--ajeannaudl2
4844,17,295.79,37.6,70,2019-10-04,0,--emoyes1w
4845,14,783.99,463.7,88,2019-05-01,1,--wnorster13
4846,13,500.65,377.7,76,2020-04-17,1,--nclowsleyf1
4847,19,421.47,492.0,56,2019-01-13,0,--eclemesf4
4848,20,282.59,396.8,65,2017-08-18,1,--pmcturleycf
4849,9,453.11,207.8,38,2018-09-25,1,--edickeyfo
4850,9,699.33,310.5,74,2019-01-08,0,--tfatscher66
4851,10,978.89,135.2,30,2019-05-25,1,--mwillimontai
4852,5,789.38,144.8,79,2018-03-30,0,--scesaric5n
4853,19,529.12,64.8,10,2019-04-30,1,--dfattorinigy
4854,9,341.83,54.1,81,2018-05-10,1,--msulleyms
4855,15,970.9,415.6,36,2019-06-13,1,--ccackettjw
4856,5,89.55,170.2,59,2017-09-28,1,--ggoggenp0
4857,19,460.51,75.9,11,2019-05-09,0,--ahatherleighjv
4858,7,416.22,262.1,21,2017-11-02,0,--itrew87
4859,15,68.8,236.8,8,2020-04-03,0,--mdorosariohq
4860,9,162.32,303.1,23,2018-05-08,0,--jstrussba
4861,3,522.52,347.7,21,2020-03-05,1,--ldayecr
4862,2,476.18,450.3,32,2019-09-23,1,--sczajka9z
4863,12,513.01,235.0,98,2019-10-01,0,--edickeyfo
4864,2,470.34,32.8,55,2018-06-26,0,--lhambidgec5
4865,4,83.28,41.0,97,2018-10-01,0,--edevita47
4866,15,828.3,366.5,82,2018-01-28,1,--jdonisthorpe1m
