id,tipo,precio,intervalo pago,propiedad
3858,Outdoors,282.14,49,1618
3859,Beauty,274.54,59,1997
3860,Beauty,154.72,17,1466
3861,Garden,114.71,30,1067
3862,Movies,69.55,37,1724
3863,Books,346.49,61,1714
3864,Movies,383.38,79,1969
3865,Health,287.11,74,1438
3866,Tools,350.33,61,1162
3867,Outdoors,360.61,9,1868
3868,Clothing,481.29,3,1452
3869,Health,109.48,15,1465
3870,Outdoors,315.19,33,1930
3871,Shoes,440.95,72,1668
3872,Shoes,160.35,16,1047
3873,Outdoors,121.68,21,1598
3874,Games,361.62,45,1288
3875,Clothing,117.9,2,1862
3876,Kids,375.34,37,1461
3877,Beauty,498.73,26,1690
3878,Movies,468.47,54,1619
3879,Health,392.47,72,1292
3880,Computers,265.55,24,1245
3881,Beauty,322.35,42,1004
3882,Computers,313.82,3,1798
3883,Sports,59.38,60,1146
3884,Outdoors,80.35,56,1629
3885,Kids,69.44,22,1687
3886,Grocery,414.67,35,1495
3887,Outdoors,42.5,44,1143
3888,Automotive,352.72,17,1025
3889,Books,282.79,45,1590
3890,Grocery,160.34,90,1192
3891,Automotive,268.48,78,1549
3892,Kids,302.11,78,1558
3893,Music,115.28,20,1869
3894,Kids,203.36,31,1451
3895,Computers,440.69,61,1669
3896,Automotive,317.83,57,1700
3897,Games,107.38,17,1223
3898,Computers,160.2,2,1055
3899,Outdoors,73.49,80,1024
3900,Industrial,154.74,80,1713
3901,Industrial,444.79,62,1754
3902,Clothing,402.35,60,1244
3903,Beauty,291.17,52,1494
3904,Shoes,282.35,69,1171
3905,Automotive,459.11,4,1006
3906,Tools,141.24,56,1302
3907,Books,420.34,16,1281
3908,Books,341.18,42,1548
3909,Sports,94.24,62,1246
3910,Computers,157.78,52,1854
3911,Electronics,338.6,86,1567
3912,Books,115.48,75,1807
3913,Baby,153.36,47,1789
3914,Electronics,4.14,10,1632
3915,Music,401.96,13,1227
3916,Grocery,186.71,61,1454
3917,Kids,155.5,2,1145
3918,Automotive,459.69,82,1188
3919,Movies,203.17,71,1790
3920,Industrial,396.07,47,1364
3921,Books,9.41,28,1542
3922,Movies,284.12,74,1772
3923,Toys,289.36,71,1429
3924,Electronics,72.88,41,1057
3925,Music,250.4,31,1028
3926,Books,433.03,55,1870
3927,Music,239.22,58,1966
3928,Health,496.47,63,1004
3929,Tools,247.14,8,1712
3930,Tools,242.7,27,1917
3931,Health,247.54,56,1866
3932,Kids,196.17,73,1193
3933,Grocery,444.71,60,1995
3934,Beauty,262.9,72,1123
3935,Automotive,73.56,76,1518
3936,Music,112.76,18,1546
3937,Toys,328.14,26,1533
3938,Kids,50.43,22,1112
3939,Shoes,456.65,27,1863
3940,Automotive,175.8,10,1544
3941,Beauty,387.8,29,1740
3942,Home,275.13,15,1545
3943,Kids,18.29,44,1626
3944,Baby,8.4,56,1486
3945,Baby,280.56,80,1738
3946,Health,74.96,30,1374
3947,Kids,142.84,49,1656
3948,Grocery,221.22,3,1971
3949,Music,152.43,22,1293
3950,Clothing,285.57,18,1708
3951,Computers,494.97,85,1142
3952,Baby,436.04,90,1955
3953,Clothing,250.64,47,1792
3954,Books,233.75,45,1768
3955,Automotive,249.98,39,1407
3956,Beauty,5.19,49,1460
3957,Books,491.55,58,1609
3958,Games,284.42,77,1698
3959,Electronics,2.55,38,1716
3960,Baby,100.87,1,1857
3961,Games,213.1,23,1235
3962,Grocery,156.79,8,1613
3963,Shoes,392.74,33,1182
3964,Beauty,153.44,52,1885
3965,Games,232.75,89,1874
3966,Movies,243.45,7,1817
3967,Health,32.82,55,1484
3968,Health,287.51,85,1161
3969,Outdoors,416.22,28,1855
3970,Garden,248.96,26,1462
3971,Outdoors,328.72,37,1596
3972,Grocery,472.17,5,1468
3973,Sports,323.59,4,1375
3974,Automotive,208.71,81,1775
3975,Health,269.08,63,1924
3976,Toys,94.93,48,1392
3977,Garden,431.77,85,1631
3978,Baby,174.3,54,1886
3979,Outdoors,122.69,23,1004
3980,Toys,490.3,45,1180
3981,Tools,55.98,79,1598
3982,Grocery,85.08,81,1676
3983,Tools,350.6,60,1524
3984,Movies,286.56,35,1618
3985,Home,465.07,38,1742
3986,Shoes,438.93,47,1284
3987,Tools,440.78,27,1448
3988,Tools,105.84,62,1392
3989,Tools,472.81,29,1568
3990,Outdoors,187.84,2,1387
3991,Games,18.39,68,1908
3992,Kids,416.24,62,1683
3993,Grocery,135.03,88,1416
3994,Kids,222.41,10,1346
3995,Electronics,414.37,28,1108
3996,Movies,146.45,73,1430
3997,Clothing,154.82,40,1595
3998,Electronics,324.94,34,1443
3999,Home,161.07,86,1473
4000,Electronics,78.93,3,1306
