id,capacidad,precio,tamanio,diasReservados,fechaCreacion,habilitada,operador
1432,20,210.72,216.3,90,2020-05-07,1,_csowrayq9
1433,6,609.93,49.7,20,2018-12-02,0,_dbedrosiano7
1434,7,645.55,231.4,65,2019-04-06,1,_crasch6a
1435,16,267.18,95.3,12,2018-09-22,0,_lragsdale6v
1436,15,287.48,303.2,20,2018-11-03,1,_blamberthrn
1437,2,712.4,399.5,18,2018-05-16,0,_prickersey59
1438,10,949.96,408.3,62,2017-10-11,0,_zmitkcov5y
1439,17,866.74,91.1,95,2020-02-11,0,_rdumbarfm
1440,4,217.43,349.7,72,2019-08-24,0,_cbalmforthav
1441,7,650.24,49.0,87,2019-10-15,1,_cfebvreny
1442,13,349.76,10.8,31,2018-01-16,0,_jcordellefv
1443,4,724.53,227.2,23,2018-08-05,0,_hpetrick
1444,16,107.25,213.3,79,2017-09-08,1,_gacresm8
1445,12,785.04,190.3,48,2018-12-30,1,_pskitt7j
1446,12,91.01,74.9,96,2019-08-26,1,_rheffy2h
1447,4,158.37,281.6,46,2019-02-20,1,_johagirtieqy
1448,17,28.28,142.9,37,2017-09-14,1,_mmandreaq
1449,4,312.01,334.0,92,2019-09-23,0,_anewlann4
1450,11,988.62,331.4,72,2018-03-18,0,_channis62
1451,4,703.93,282.1,78,2019-09-07,1,_mdmitrievskiln
1452,16,210.68,106.3,23,2018-03-02,1,_afussellre
1453,19,476.02,56.1,37,2019-04-29,0,_wzavittieri8i
1454,10,251.82,474.5,96,2020-01-04,1,_channis62
1455,4,175.44,290.1,7,2019-11-13,0,_mfforde54
1456,5,902.74,161.3,28,2018-03-24,1,_hgerckenspk
1457,2,38.22,16.3,13,2018-10-30,0,_amarrison98
1458,14,340.15,324.9,48,2018-08-23,0,_gstarbeckbv
1459,18,273.94,50.6,68,2018-02-18,0,_strask9c
1460,10,557.67,81.9,48,2018-10-07,0,_grendlebc
1461,12,833.73,466.6,99,2020-05-14,1,_kkupechi
1462,2,736.25,321.9,39,2019-01-15,0,_tnightingalegp
1463,7,693.01,105.4,97,2018-01-18,0,_plindstedt9
1464,10,160.43,178.1,80,2018-02-03,1,_rcroxtonn6
1465,19,688.58,132.5,53,2019-05-09,1,_acussonsrm
1466,3,206.05,71.3,39,2019-03-10,1,_stour72
1467,7,266.79,241.3,25,2020-04-01,0,_dvasilenkopb
1468,6,956.81,449.5,70,2018-07-06,1,_cjarrard5v
1469,4,277.02,451.5,10,2018-11-23,1,_kscraseps
1470,17,24.93,31.3,13,2018-12-31,0,_rpassfield6u
1471,20,170.09,125.4,22,2019-03-22,1,_jcoleridge9t
1472,20,554.67,114.7,23,2018-09-24,1,_ftoolan6h
1473,3,652.0,228.0,27,2018-04-01,1,_cmamwellfb
1474,5,816.42,484.7,61,2018-06-12,1,_jwigzellkf
1475,9,766.33,28.5,32,2018-07-04,0,_crasch6a
1476,10,147.65,315.1,60,2020-02-12,1,_jouterbridgej1
1477,20,483.36,309.0,54,2018-02-02,1,_cfebvreny
1478,20,403.57,170.6,31,2020-02-02,1,_bbocking25
1479,12,396.24,175.6,61,2020-03-08,1,_hfundellpz
1480,12,327.99,236.3,33,2019-03-12,1,_sbemroserc
1481,12,115.21,382.3,29,2019-04-25,1,_alardierh3
1482,4,560.48,32.2,35,2020-03-12,1,_cjoyson4i
1483,12,668.61,23.8,24,2020-03-08,1,_jkennettq3
1484,5,10.9,235.9,48,2018-04-06,1,_eoxborrowif
1485,11,114.06,170.3,4,2019-08-26,1,_adevlin8n
1486,19,48.76,451.8,3,2017-08-28,1,_lheisham78
1487,15,439.67,354.2,53,2018-08-17,1,_grendlebc
1488,15,956.67,55.1,5,2020-02-07,1,_cdanielot94
1489,20,997.29,44.1,9,2018-05-02,1,_hsteffanon
1490,18,130.23,223.1,57,2019-12-15,0,_rhacquardid
1491,6,333.13,299.0,54,2019-12-06,1,_akubicaqa
1492,11,754.11,185.1,19,2019-04-03,0,_mbaumlerok
1493,6,428.12,150.8,40,2017-12-13,1,_rparrott4
1494,9,205.14,41.5,53,2019-08-28,0,_fswangerga
1495,11,270.96,157.3,96,2018-12-03,0,_bpawseymc
1496,12,618.85,56.0,73,2017-11-09,1,_tcashfordc4
1497,15,164.35,133.2,49,2019-12-05,0,_aheliot3y
1498,12,985.31,53.1,9,2019-03-21,1,_edurrellfk
1499,19,566.64,129.3,71,2018-08-14,0,_mfishe24
1500,17,95.34,205.2,11,2018-07-15,1,_llazarkq
1501,16,394.77,148.0,70,2018-04-08,0,_sbolmannn2
1502,16,942.79,138.5,50,2019-09-02,1,_dloude4j
1503,5,683.51,25.5,14,2019-10-30,0,_bpayzeju
1504,17,387.32,322.5,65,2017-08-15,0,_nhalwill17
1505,4,444.99,455.7,29,2017-10-05,0,_acaston95
1506,5,326.66,368.3,14,2018-12-06,1,_spetfordpw
1507,20,702.91,336.8,37,2018-12-14,0,_rrosierje
1508,13,958.82,310.4,46,2018-10-31,0,_bdunlap6r
1509,6,451.15,201.0,73,2019-10-20,0,_kscraseps
1510,15,335.74,38.1,22,2017-11-20,1,_dbedrosiano7
1511,3,603.85,152.3,74,2017-10-14,1,_jatwelc7
1512,10,806.99,491.8,97,2020-04-06,0,_croughce
1513,1,587.37,255.3,79,2019-10-20,0,_tmeech8j
1514,8,715.14,319.6,73,2017-09-13,0,_tcashfordc4
1515,4,967.89,25.2,26,2019-08-08,0,_kwasse4
1516,12,132.01,66.2,15,2018-03-17,0,_ecarlisi6n
1517,15,454.04,384.0,5,2019-09-13,0,_tajamf5
1518,15,610.7,247.9,72,2019-11-01,0,_fhindgemv
1519,1,759.64,274.8,77,2019-11-27,1,_fomullenqh
1520,15,192.52,204.1,18,2020-02-13,0,_bmacgraith46
1521,7,758.61,81.4,11,2020-05-18,0,_lhearnes8r
1522,8,738.31,363.3,2,2019-09-14,1,_amcconway1u
1523,2,682.63,141.0,12,2018-04-24,0,_aespinayka
1524,10,916.93,352.2,36,2020-02-24,0,_ajumonet9r
1525,20,976.14,128.0,95,2019-03-21,0,_gbernhart8m
1526,5,54.15,468.5,75,2019-12-21,1,_cbalmforthav
1527,18,274.7,314.3,44,2019-08-06,1,_ggulstonh4
1528,4,448.22,85.3,3,2017-10-17,1,_aavrashinjp
1529,7,62.99,78.5,36,2018-03-15,0,_hpetrashov73
1530,16,283.71,107.2,13,2018-11-21,0,_rgiraudotcq
1531,16,955.72,190.8,94,2017-12-15,1,_msimmonettkg
1532,14,718.05,170.8,42,2019-03-22,1,_hbalfe77
1533,11,982.32,313.9,37,2017-09-21,1,_bgaskom
1534,2,912.39,173.2,30,2019-06-07,0,_pcook9k
1535,12,169.02,272.0,99,2018-11-12,1,_fpletne
1536,15,10.26,282.2,33,2019-07-16,1,_tkitchingn
1537,12,577.43,368.6,39,2020-04-08,1,_aspurrioran
1538,18,90.21,372.0,23,2019-11-18,0,_idowernj
1539,8,225.99,97.6,94,2019-09-12,1,_rblewittlg
1540,17,516.49,30.3,83,2019-11-19,1,_hsteffanon
1541,15,45.39,474.7,9,2019-04-04,0,_dridingir
1542,19,914.64,79.1,97,2018-10-17,1,_jgowling45
1543,8,542.81,400.6,57,2017-11-09,0,_mbaumlerok
1544,3,219.01,36.4,3,2019-10-06,1,_astoyellg7
1545,17,556.38,85.3,57,2018-04-11,1,_zphorsby86
1546,2,392.55,38.9,50,2020-03-06,1,_bkewardcu
1547,12,344.73,418.5,50,2019-01-06,0,_ecorssenci
1548,17,416.59,360.0,44,2018-09-18,1,_tmishl2
1549,13,154.23,332.8,21,2018-04-04,0,_lgebhardo
1550,3,278.52,181.4,23,2018-03-19,0,_cbercerosco
1551,16,205.84,426.2,48,2020-01-26,1,_lstaggez
1552,19,66.55,162.0,89,2020-01-03,1,_ooxford8z
1553,13,821.2,130.8,63,2019-11-09,0,_lcaldicotao
1554,8,370.51,259.4,39,2017-12-11,0,_pellgoodkm
1555,18,216.12,136.8,39,2018-04-09,0,_lfarnon66
1556,14,703.89,32.2,23,2020-02-22,0,_aemerton2z
1557,6,200.87,20.6,66,2020-03-13,0,_csparypt
1558,17,755.73,200.0,81,2017-09-07,0,_jnutt4k
1559,10,625.14,161.0,17,2019-03-28,1,_bcollibearit
1560,7,104.52,278.3,35,2017-12-12,0,_esipsonax
1561,19,742.5,484.8,46,2019-01-10,1,_srothermel97
1562,13,232.57,410.5,33,2019-12-22,0,_gchomiczas
1563,7,706.42,46.1,36,2018-12-07,0,_eseldong8
1564,1,256.87,354.2,51,2019-07-29,1,_kdessanteu
1565,10,525.66,181.3,53,2017-08-10,1,_cminiconq
1566,5,401.16,471.6,3,2019-11-24,0,_jouterbridgej1
1567,7,893.39,57.2,77,2020-05-16,1,_rlafay22
1568,8,464.74,250.1,68,2017-08-07,1,_asellicke0
1569,4,10.39,200.0,78,2020-01-22,1,_toneali3
1570,14,364.64,72.2,26,2018-09-19,1,_dstentonjs
1571,15,73.09,387.9,97,2017-09-28,1,_rhabronhu
1572,17,974.15,106.7,29,2017-11-30,1,_rparrott4
1573,13,700.12,247.5,73,2019-08-05,0,_rchelleygj
1574,13,231.68,69.8,55,2018-06-19,1,_bcassarp6
1575,10,472.77,245.1,1,2018-11-23,1,_anewlann4
1576,19,577.47,190.5,59,2020-03-05,1,_elibrihw
1577,14,900.13,204.2,90,2018-09-29,1,_csimonin6b
1578,1,757.38,205.8,6,2017-10-30,0,_cquinne2
1579,7,243.14,338.5,23,2018-08-26,0,_mavrahm1a
1580,9,67.17,451.2,59,2019-08-01,1,_tjaggli8d
1581,11,996.89,348.1,50,2019-10-21,0,_edrewitt21
1582,2,190.23,193.3,85,2019-06-06,0,_mizen6f
1583,6,701.34,265.8,3,2020-04-11,1,_spetfordpw
1584,15,215.59,154.3,97,2020-02-04,0,_cixor4s
1585,3,975.43,64.2,18,2019-10-26,0,_mreolfi1d
1586,10,81.99,31.1,10,2020-03-24,0,_mpooleygz
1587,13,548.39,171.3,89,2017-11-23,1,_gwither76
1588,16,251.74,464.3,41,2018-04-28,0,_fpletne
1589,19,724.99,453.4,21,2018-04-19,1,_cflament9b
1590,16,644.05,459.4,84,2020-03-11,1,_alardierh3
1591,10,581.39,50.3,74,2019-04-06,1,_jgalierfu
1592,15,658.3,365.8,48,2019-12-19,0,_gjovanovicai
1593,2,528.03,178.5,16,2018-07-06,1,_dwignall5j
1594,6,852.14,15.1,90,2018-05-15,0,_vsoan9a
1595,19,262.17,123.9,84,2017-12-15,0,_gcritchlow10
1596,19,844.22,105.4,4,2019-05-12,1,_ptoffolini9e
1597,18,958.98,466.7,92,2017-09-02,1,_cdutnellk6
1598,10,440.66,218.8,14,2019-11-22,0,_tslacke
1599,9,350.38,132.7,52,2020-02-11,1,_ecaraher2
1600,13,388.28,30.4,98,2018-12-20,0,_epierpointqe
1601,11,857.18,66.7,89,2019-02-11,0,_rbartolomieuj4
1602,8,918.17,232.6,48,2019-03-05,1,_ktrinert
1603,15,671.07,138.2,86,2018-02-13,0,_ecarlisi6n
1604,15,888.98,276.9,62,2017-08-14,0,_abellwardlm
1605,9,933.73,462.0,58,2018-05-14,1,_hcunniamdz
1606,17,648.76,215.1,15,2018-09-10,1,_aserganthx
1607,14,922.24,102.9,72,2018-01-24,0,_twoolveridgebm
1608,14,264.61,137.8,65,2017-11-24,0,_ggulstonh4
1609,5,839.32,119.3,89,2019-09-03,0,_vcaretter1
1610,13,593.06,372.0,84,2019-05-06,1,_calsopmj
1611,17,285.78,30.0,25,2019-12-14,0,_tbottlesonmk
1612,12,191.79,270.1,74,2018-05-11,0,_nlanderscr
1613,7,59.04,460.3,23,2018-03-24,1,_bmaroney3d
1614,10,996.41,135.4,55,2017-11-05,1,_lmcbainnp
1615,16,457.95,246.9,62,2019-04-06,0,_rhammerbp
1616,18,296.65,465.3,9,2020-01-03,1,_lsigginsel
1617,20,759.35,356.8,85,2019-10-14,0,_bbocking25
1618,6,113.01,453.7,68,2017-11-08,1,_lsigginsel
1619,8,698.29,448.4,14,2019-10-10,1,_kpayle2j
1620,10,690.24,348.1,75,2019-03-11,1,_cdutnellk6
1621,15,947.63,398.8,61,2017-08-04,1,_cjinaeg
1622,12,755.56,220.1,48,2018-09-06,1,_cbalfourgo
1623,13,569.93,159.9,19,2018-05-30,1,_rshingler11
1624,5,405.77,495.2,35,2019-11-13,1,_asherehy
1625,8,502.29,477.0,16,2019-02-21,1,_abote30
1626,9,726.6,80.8,57,2017-10-05,0,_tvines5u
1627,11,165.5,289.6,26,2020-05-15,1,_crheadh5
1628,6,989.57,176.1,24,2019-07-24,1,_jmaplethorpe67
1629,17,73.96,465.8,8,2017-10-13,1,_abellwardlm
1630,9,310.29,160.1,0,2020-05-22,1,_lpilkingtonw
1631,9,636.58,49.1,44,2019-08-14,0,_vewbanchecl
1632,13,112.03,311.7,73,2018-03-26,0,_mocarrolmd
1633,1,748.45,496.8,44,2019-01-29,1,_dblackmuirf1
1634,15,420.02,471.6,65,2019-02-01,0,_rkingsnodej9
1635,9,914.45,384.9,86,2019-04-03,0,_cgifkinsj0
1636,4,721.71,492.7,9,2019-12-18,0,_gfillinghamcx
1637,4,488.82,36.9,70,2017-08-05,0,_fsexti1c
1638,5,380.06,351.3,73,2019-11-03,1,_hsteffanon
1639,17,174.56,156.8,82,2017-12-19,1,_hsimysongd
1640,10,507.39,26.3,40,2017-08-18,0,_kberard5
1641,8,855.64,123.9,27,2018-08-18,0,_mfranciottoim3
1642,10,683.37,310.5,53,2018-01-25,1,_amcconway1u
1643,19,188.55,38.1,88,2017-08-04,1,_lgadson3u
1644,11,420.35,228.6,81,2019-06-28,1,_lfettesn3
1645,6,671.04,340.2,70,2019-09-11,0,_igookey3t
1646,6,274.04,74.4,69,2019-12-14,1,_cdincey69
1647,18,689.73,79.3,19,2019-06-28,1,_emeigh26
1648,4,499.98,182.8,54,2018-06-16,1,_fdreelan2x
1649,19,615.41,141.6,47,2020-04-12,0,_msievero
1650,8,200.37,87.6,27,2018-12-30,0,_gacresm8
1651,19,144.61,417.2,27,2018-08-21,0,_pfetteplaceh0
1652,4,908.65,436.5,22,2019-09-24,1,_ihanbridgeks
1653,10,506.57,252.1,38,2019-11-07,1,_mgurradojw
1654,20,578.7,113.9,54,2018-06-26,0,_kgodbehereqp
1655,14,664.52,263.9,5,2019-07-11,1,_gstoate8v
1656,15,385.54,467.7,36,2018-01-30,1,_crosendale5z
1657,18,388.71,216.7,63,2019-05-04,1,_zzorer2o
1658,18,859.5,107.3,86,2020-01-28,0,_mkasman1x
1659,3,476.92,473.2,52,2017-12-18,1,_emcshane1l
1660,7,426.67,425.6,81,2017-08-13,0,_ialenshev55
1661,1,858.12,341.5,66,2018-06-24,1,_tbrockherstlh
1662,10,494.51,202.7,64,2017-09-16,1,_iappsc3
1663,12,490.18,88.5,28,2020-03-25,0,_asesons5o
1664,11,213.9,480.5,87,2018-03-27,1,_mstolbergerly
1665,16,924.32,355.6,79,2018-12-01,1,_vhaddrill4x
1666,1,294.42,367.0,18,2020-01-07,0,_acomettilo
1667,5,149.9,344.9,83,2020-03-09,0,_hsimysongd
1668,16,254.81,313.6,56,2019-01-11,0,_bpopeley49
1669,18,191.94,248.9,48,2017-11-17,1,_barend8y
1670,3,316.1,45.2,14,2018-02-13,0,_wpigotiv
1671,17,216.76,461.6,24,2019-02-11,1,_cjinaeg
1672,13,68.58,139.0,69,2018-01-18,1,_sbroadberrie57
1673,14,448.92,131.3,74,2017-11-21,1,_oskeatsft
1674,17,399.11,412.9,44,2018-03-19,0,_aheliot3y
1675,2,922.75,495.7,43,2018-12-30,0,_smercik2g
1676,6,688.51,194.7,19,2018-06-07,0,_dstode43
1677,17,222.61,219.4,38,2018-12-08,0,_fblissittlb
1678,5,473.94,491.4,54,2019-10-04,0,_psineathjq
1679,13,930.88,65.1,25,2017-08-13,1,_prickersey59
1680,19,639.45,363.1,100,2017-10-17,1,_tbyrch5x
1681,14,583.77,313.7,7,2018-10-17,1,_rshingler11
1682,11,238.25,330.2,10,2017-09-20,1,_dsunley28
1683,20,330.19,55.5,34,2017-12-03,1,_sasquithoe
1684,13,54.06,142.4,67,2019-03-06,0,_crheadh5
1685,12,931.69,194.0,81,2018-08-20,1,_amcconway1u
1686,12,26.53,202.1,93,2018-05-26,1,_wpigotiv
1687,9,543.39,88.4,21,2018-12-20,0,_hapsmo
1688,15,279.83,425.5,5,2018-09-28,1,_vcaretter1
1689,17,963.62,340.7,17,2019-03-29,0,_abalaslw
1690,12,104.32,239.9,100,2019-08-21,1,_nstener6j
1691,3,416.18,274.6,36,2017-09-11,0,_jfittonp1
1692,20,424.78,321.4,58,2018-03-28,0,_hfell8w
1693,6,104.5,429.4,83,2019-12-13,0,_wverneyee
1694,16,935.89,90.4,37,2018-06-18,0,_adevlin8n
1695,7,531.77,77.5,94,2019-01-06,0,_mbatramqv
1696,1,288.4,392.2,88,2019-03-11,0,_mtille2c
1697,2,568.71,365.5,34,2018-06-05,1,_jcastiblancoic
1698,18,773.21,64.6,8,2019-04-30,1,_cgifkinsj0
1699,13,383.55,438.2,36,2019-09-27,0,_akarpovmx
1700,12,16.16,304.7,80,2019-10-24,1,_agiroldoqg
1701,12,406.96,273.8,0,2019-05-29,0,_rchelleygj
1702,3,775.1,87.5,5,2018-06-27,0,_dgorellilr
1703,9,125.73,31.1,96,2018-07-16,0,_rrosierje
1704,17,642.11,212.1,81,2018-10-16,1,_kabdyqc
1705,8,432.78,173.8,63,2018-11-24,0,_mkasman1x
1706,16,447.62,54.8,64,2017-08-01,1,_wbeechg9
1707,8,733.21,339.5,100,2019-05-09,0,_mebbs7z
1708,9,182.67,203.1,69,2019-01-01,1,_broonyi7
1709,12,98.97,424.0,58,2019-08-01,1,_mocarrolmd
1710,15,591.65,77.6,58,2019-05-02,0,_aextenceht
1711,3,147.4,236.8,54,2018-05-13,0,_bfloydlz
1712,6,146.14,391.8,59,2019-01-15,1,_fwheeldonr
1713,18,310.17,423.0,95,2017-12-28,1,_rbartolomieuj4
1714,16,815.49,172.8,36,2018-07-28,1,_tavramovskyhe
1715,4,848.28,257.1,41,2019-07-11,0,_lsorton8a
1716,15,607.87,482.7,41,2017-11-02,1,_lmanchett9j
1717,2,305.85,427.7,16,2018-05-03,1,_mschulzeqm
1718,15,56.82,118.0,55,2019-06-09,1,_cbercerosco
1719,6,756.82,79.9,77,2018-08-22,1,_gstarbeckbv
1720,3,276.78,186.2,86,2020-03-19,0,_ccawtheray37
1721,13,695.03,329.9,69,2019-04-20,1,_gpriestner42
1722,17,543.44,135.2,8,2017-09-04,1,_bblamiree9
1723,11,711.0,173.7,10,2018-03-26,1,_aaspellnm
1724,9,895.75,68.6,98,2019-05-10,1,_csparypt
1725,4,452.89,489.1,77,2019-01-28,0,_kblaymireso3
1726,14,140.35,265.5,85,2018-03-17,1,_tguidene7
1727,13,596.74,293.9,55,2017-08-22,0,_hpiggottd8
1728,9,174.21,258.9,27,2019-05-12,1,_mreolfi1d
1729,2,951.58,13.9,95,2019-12-10,1,_jscalloncg
1730,2,143.95,336.7,17,2020-01-01,1,_tmeech8j
1731,6,670.99,392.9,84,2018-08-08,1,_cbercerosco
1732,4,671.7,348.7,82,2018-10-23,0,_aheliot3y
1733,18,576.57,332.4,69,2019-04-08,0,_csanzr3
1734,13,712.3,449.3,92,2020-04-08,0,_amarrison98
1735,1,641.63,411.5,36,2019-02-19,0,_ccoleman6t
1736,2,946.99,59.1,64,2017-12-05,0,_rluter1j
1737,5,670.44,401.0,72,2020-01-16,0,_lcollibear6q
1738,17,35.28,76.8,82,2018-06-12,1,_dmacscherie0
1739,9,438.12,119.6,73,2020-05-10,1,_rscutchinfc
1740,16,912.14,376.6,86,2018-07-25,0,_owyndhamgv
1741,3,286.74,107.1,60,2017-12-25,1,_bwilkensonbl
1742,6,996.36,344.1,69,2019-07-09,1,_pcook9k
1743,20,296.08,247.5,41,2017-10-24,0,_tbyrch5x
1744,18,807.98,219.9,22,2020-03-20,1,_ecarlosdv
1745,11,525.23,135.9,60,2018-11-12,1,_xblackallcs
1746,10,684.48,92.7,87,2018-04-23,0,_rdunkerley3p
1747,18,884.86,400.9,40,2017-12-20,0,_aemerton2z
1748,3,285.96,327.0,42,2019-02-19,1,_lmcbainnp
1749,18,704.29,190.4,62,2019-06-01,1,_shatliffej6
1750,7,334.28,101.7,7,2018-02-26,1,_jmaplethorpe67
1751,20,354.9,41.3,59,2018-05-22,1,_edepaepeku
1752,2,907.75,146.0,21,2019-12-29,1,_rtrangmarop
1753,7,236.36,384.3,31,2018-11-15,1,_cmcmenaminjo
1754,6,778.01,258.6,12,2018-07-24,0,_lclemontsfy
1755,8,870.28,462.1,61,2017-10-25,1,_nhalwill17
1756,10,364.74,211.0,80,2019-04-10,1,_jcopperh2
1757,10,938.01,351.8,77,2018-01-16,0,_hsteffanon
1758,16,595.81,228.0,23,2017-10-05,1,_acomettilo
1759,2,538.9,435.7,64,2020-04-02,0,_dbatramlf
1760,3,316.57,243.6,29,2019-07-17,0,_cgarretson3j
1761,6,188.8,57.2,92,2018-02-16,0,_jlordhf
1762,2,760.36,278.5,12,2020-04-27,0,_gacresm8
1763,20,403.03,14.2,11,2019-08-28,0,_jwillardri
1764,13,102.89,34.9,85,2019-03-05,0,_kfaintbi
1765,11,581.7,268.6,85,2017-12-08,1,_mblakslanda5
1766,17,173.64,205.5,5,2020-01-04,0,_acomettilo
1767,16,383.4,476.8,6,2020-01-03,1,_bpawseymc
1768,17,355.27,499.0,55,2019-09-16,1,_lreeken83
1769,3,100.13,37.3,84,2019-11-01,0,_gskarman6x
1770,2,517.09,276.6,61,2019-07-20,0,_tguidene7
1771,11,240.96,260.7,25,2020-02-28,1,_jsyplusfz
1772,19,922.5,178.7,24,2018-05-23,1,_ldelacir5
1773,4,451.97,175.4,85,2019-12-27,0,_esollitt93
1774,4,719.27,393.9,33,2018-02-25,1,_sseaborne7c
1775,19,700.1,365.0,3,2017-08-02,0,_acortesiy
1776,19,368.44,232.2,21,2020-05-12,0,_bhorrellac
1777,16,461.88,363.6,12,2018-02-13,1,_ctofanelli5p
1778,2,820.5,135.2,19,2019-03-20,0,_lsorton8a
1779,11,297.9,435.0,17,2019-12-27,1,_fkirag6
1780,4,226.26,162.8,67,2018-09-20,0,_mmachel7i
1781,9,188.5,302.7,71,2019-01-07,0,_mflacknell6i
1782,1,549.38,380.4,62,2019-03-11,0,_rluter1j
1783,7,747.07,80.7,14,2019-09-15,0,_ptomankiewiczlt
1784,2,305.25,58.2,41,2018-11-07,1,_rhallgartha7
1785,11,172.37,94.0,91,2018-02-21,1,_hwarriorjb
1786,13,129.72,164.3,68,2020-05-02,0,_wlindupjk
1787,7,133.12,435.6,27,2020-02-08,0,_nlanderscr
1788,10,980.47,396.5,74,2019-06-01,0,_tmatussevichq0
1789,1,68.88,207.2,53,2017-12-09,1,_smercik2g
1790,19,783.21,309.6,82,2017-10-25,0,_cbuttrey7r
1791,1,251.75,74.9,71,2020-01-20,1,_pscraneygg
1792,6,503.0,366.9,32,2019-03-03,0,_znormanvillca
1793,2,239.35,83.1,17,2018-09-28,1,_primingtonk
1794,11,657.71,425.4,98,2019-01-02,0,_spershouse4y
1795,17,998.69,13.5,44,2017-09-21,0,_bfloydlz
1796,4,761.18,291.3,94,2017-11-19,0,_bblamiree9
1797,7,462.15,489.5,34,2019-02-01,0,_jscalloncg
1798,1,987.45,368.7,74,2019-06-06,0,_jdalgardnof3
1799,14,172.81,442.2,47,2018-10-12,1,_schaperlingia
1800,13,131.19,273.9,83,2018-08-05,1,_rtoffanelli1r
1801,20,288.6,198.6,77,2018-11-21,0,_bdanilovichad
1802,10,456.24,282.1,97,2018-10-22,0,_cedmeadaa
1803,15,941.86,167.6,38,2019-09-13,0,_mahrend1
1804,3,561.08,82.5,60,2019-08-15,1,_sgobolosns
1805,14,952.92,118.6,47,2017-10-14,0,_jouterbridgej1
1806,13,980.5,484.8,27,2020-03-24,1,_adowryev
1807,2,872.85,335.1,46,2020-02-13,0,_daps3w
1808,9,326.41,463.7,7,2020-01-11,1,_wgayle6o
1809,19,55.74,48.0,58,2019-06-22,1,_akestonc6
1810,12,791.69,41.2,92,2020-02-19,1,_broomeof
1811,14,303.22,288.5,71,2018-10-22,0,_mcutbirth8e
1812,16,241.17,410.6,48,2020-02-24,0,_hpetrick
1813,13,172.11,252.7,97,2018-09-21,0,_lbernaldofd
1814,5,81.05,331.2,44,2017-12-17,1,_epierpointqe
1815,11,183.61,460.2,97,2018-06-10,1,_msutheringtonqu
1816,6,796.06,333.4,50,2018-09-04,0,_cratleel0
1817,14,214.47,191.2,81,2019-11-25,0,_htilberryoq
1818,9,411.48,421.4,47,2020-05-07,1,_gjovanovicai
1819,14,140.68,426.8,69,2019-07-02,0,_ppetyankin3q
1820,10,316.27,257.0,70,2020-01-29,1,_ahurdis7p
1821,14,530.21,138.2,7,2020-02-28,1,_mbaumlerok
1822,3,189.62,135.9,74,2018-03-31,1,_cbalfourgo
1823,9,693.87,352.5,82,2019-07-08,0,_dgulliford1v
1824,19,259.95,103.0,77,2018-12-24,1,_gskarman6x
1825,16,862.62,206.0,66,2018-11-26,1,_cfishlym5
1826,11,515.13,184.4,97,2017-09-20,1,_ibeagenct
1827,16,914.18,256.0,34,2019-11-01,0,_hburtwistlerq
1828,10,55.1,332.1,88,2018-09-11,0,_arasenf
1829,4,12.12,240.0,78,2018-11-18,1,_ahurdis7p
1830,1,255.75,469.8,24,2020-03-25,1,_igookey3t
1831,4,249.42,344.0,97,2019-11-14,0,_cdoogan4e
1832,16,832.03,229.6,32,2018-09-24,0,_ooxford8z
1833,7,576.04,90.5,22,2019-01-29,0,_rhammerbp
1834,4,313.5,16.7,2,2017-12-24,0,_rgallallyej
1835,7,175.32,458.2,72,2018-12-18,0,_pkeaveneyms
1836,4,605.37,385.1,51,2020-04-12,0,_znormanvillca
1837,2,645.14,183.4,18,2020-04-06,0,_hhatterslay1h
1838,8,328.7,445.6,87,2018-08-15,0,_tmishl2
1839,7,714.56,116.8,53,2017-08-28,0,_tjaggli8d
1840,11,49.04,311.1,49,2019-07-27,0,_hboulebx
1841,5,680.82,58.7,64,2019-03-27,1,_kpyek7
1842,2,94.63,359.2,21,2019-11-18,0,_tmishl2
1843,17,809.83,121.1,87,2018-05-14,1,_hknagges1g
1844,6,687.8,229.5,70,2020-04-18,0,_rtomaszkiewiczjc
1845,3,953.68,157.0,44,2019-09-09,1,_mmougeotpu
1846,6,476.12,307.1,63,2019-08-24,1,_psineathjq
1847,19,403.37,344.4,60,2019-11-08,1,_apeegremgh
1848,2,83.22,480.2,9,2018-03-12,1,_johagirtieqy
1849,8,47.37,401.7,19,2018-11-26,0,_rcroxtonn6
1850,12,688.81,425.6,1,2019-05-31,0,_levershed6e
1851,12,507.2,145.0,81,2019-07-20,1,_cjinaeg
1852,15,326.75,201.9,36,2017-08-01,1,_lclimara2
1853,8,589.35,210.0,68,2018-02-20,1,_tmatussevichq0
1854,12,697.95,482.3,35,2018-09-30,1,_sdingle9s
1855,20,248.84,263.3,23,2018-05-21,0,_jofford63
1856,15,484.4,349.2,48,2018-12-11,1,_minnwood34
1857,17,617.5,238.0,89,2019-10-28,1,_farsonoy
1858,17,283.46,27.6,47,2020-01-01,1,_bwallbridgei0
1859,4,599.19,429.4,20,2019-02-11,1,_tnightingalegp
1860,7,685.98,339.3,41,2020-01-18,1,_hfell8w
1861,17,823.01,50.3,24,2020-01-14,1,_bbluefi
1862,10,475.73,311.1,21,2018-06-13,1,_sjindra85
1863,19,925.92,304.5,15,2018-08-16,1,_jwestnedge4v
1864,7,712.49,326.2,29,2019-01-09,1,_jhubbuck9z
1865,16,999.29,180.9,46,2019-12-21,0,_osomertonl8
