id,capacidad,precio,tamanio,diasReservados,fechaCreacion,habilitada,operador
447,3,224.73,64.0,30,2019-09-20,0,-cmcgonigal6o
448,11,43.22,499.8,96,2020-01-03,0,-ddoddrellaw
449,11,766.74,214.2,63,2019-07-22,1,-gneedhamq2
450,18,595.63,252.4,18,2019-11-09,0,-etollenx
451,20,266.3,292.2,64,2019-12-10,1,-aphilson2t
452,16,223.82,117.8,83,2018-10-01,1,-fgallihaulk3b
453,4,644.42,495.4,2,2019-10-07,1,-mmarquotkr
454,3,951.26,473.4,81,2019-04-25,0,-mvanderbrug6h
455,12,254.97,186.8,47,2019-03-08,1,-bkempster7e
456,13,658.55,478.0,84,2018-10-08,0,-spepperdif
457,16,779.44,238.7,53,2018-10-17,0,-rodoghertyqs
458,15,298.94,131.6,27,2019-10-26,1,-eruskefj
459,6,387.11,13.4,52,2020-03-21,1,-rharbertsonja
460,14,775.67,494.0,60,2019-05-12,1,-raaronson3v
461,1,32.8,383.6,42,2019-02-16,1,-lalejandripr
462,19,159.11,432.9,78,2018-07-02,0,-hnehlsenh7
463,12,448.17,221.7,39,2017-12-26,0,-cdewickepk
464,14,792.56,124.5,56,2019-05-16,1,-hlevinegz
465,17,414.39,267.9,18,2018-12-25,0,-dkasbyefd
466,16,293.29,394.2,25,2019-07-02,1,-bgromley7
467,10,649.55,352.9,9,2018-08-28,1,-swarboys8d
468,7,312.64,37.2,71,2018-09-20,1,-gbrecknock4e
469,13,630.8,335.4,31,2020-01-30,1,-cfruchter73
470,12,358.89,420.0,93,2019-12-23,0,-vcarhartop
471,5,906.84,202.8,71,2018-08-04,0,-baudsleyle
472,17,710.01,109.8,90,2018-09-29,1,-llomislt
473,5,451.99,357.5,65,2018-01-10,1,-kmckinnon4o
474,7,376.06,399.6,8,2017-10-28,1,-sdoe6c
475,19,544.82,28.8,84,2019-10-14,1,-pgontierku
476,18,253.27,234.0,65,2019-02-19,0,-jmessruthermj
477,4,42.79,332.3,32,2019-01-22,0,-thaguedg
478,13,312.64,464.8,38,2020-03-23,1,-rtillyet
479,2,612.33,399.6,97,2018-11-20,0,-cjanacek2p
480,13,374.27,244.2,87,2018-05-29,1,-caddie37
481,15,925.95,214.8,29,2018-10-04,0,-rvalleryb1
482,11,411.77,151.4,45,2018-05-15,1,-gneeves3d
483,8,568.89,229.8,32,2020-01-03,0,-ochsteneyeb
484,13,227.32,184.2,26,2018-11-22,0,-smatzelq
485,13,190.3,86.9,19,2020-01-29,1,-ldorowjl
486,16,602.45,77.9,87,2017-10-05,1,-eivashev7z
487,4,11.77,138.6,80,2019-02-01,0,-nbennikefa
488,8,928.22,235.1,26,2019-01-08,1,-pclick2x
489,17,437.11,339.2,71,2020-04-01,0,-imacmaster31
490,2,724.27,328.5,49,2018-12-10,1,-ndillicate68
491,6,192.36,357.1,74,2018-10-11,0,-seblen4
492,1,251.36,400.0,11,2017-09-22,1,-browbury56
493,9,161.4,249.4,81,2018-07-26,1,-gpiken5q
494,17,542.05,411.3,29,2019-08-20,1,-gneeves3d
495,2,270.55,137.2,22,2017-09-04,1,-etyzacke1
496,20,912.67,126.9,37,2020-04-19,0,-jlawrenceson3k
497,14,470.37,338.0,25,2018-10-15,1,-lsnawdon7f
498,6,776.4,341.4,71,2018-08-26,0,-chuckerga
499,8,732.64,429.0,23,2018-06-20,1,-omccawley4u
500,19,571.99,410.6,81,2018-05-26,1,-tbrookwoodce
501,1,167.87,216.3,74,2019-05-05,1,-ogorgl5n
502,14,483.08,185.3,59,2020-02-26,1,-bgateshill8y
503,3,481.41,389.8,74,2019-01-07,0,-mdoggpz
504,17,106.25,274.3,26,2020-03-11,0,-mmckitterick4n
505,1,307.36,36.5,82,2019-06-14,1,-alatimerjr
506,16,173.54,48.9,15,2019-03-31,1,-rrenderf9
507,6,615.17,493.2,5,2018-05-17,1,-betuckcz
508,16,733.68,113.2,75,2018-03-22,1,-chacaudms
509,4,48.03,301.9,91,2020-05-18,1,-otybaltfm
510,19,819.37,37.9,39,2018-08-30,1,-dmogras
511,19,787.42,322.2,35,2018-01-16,0,-mdoggpz
512,18,452.56,303.7,37,2018-04-11,1,-gparamorejw
513,1,665.75,272.0,7,2018-09-13,1,-bmacgeffenqf
514,5,347.26,355.0,48,2017-11-06,1,-bmaccardk9
515,14,743.31,336.0,76,2019-11-07,1,-egamble93
516,4,24.61,471.5,42,2018-10-25,0,-tramardii
517,19,466.87,129.1,51,2020-01-31,1,-vhalewood5a
518,20,550.02,241.1,45,2017-10-19,0,-givanchenkovd7
519,15,943.64,460.0,13,2018-02-01,1,-oholdforthn8
520,19,146.43,310.0,63,2019-03-13,0,-slemonbyeq
521,18,51.76,360.4,44,2019-04-14,1,-nbrealeynh
522,17,671.26,241.0,9,2020-01-03,0,-mmatterdace6q
523,18,322.42,260.4,86,2018-09-20,0,-roertzen9y
524,1,158.71,317.0,56,2020-01-08,1,-gstygallqi
525,17,597.03,395.6,89,2020-04-28,0,-bkempster7e
526,18,642.87,368.7,69,2020-05-09,0,-jloverocknq
527,11,255.07,348.8,99,2018-09-18,0,-lbriston59
528,2,163.2,94.8,62,2019-06-30,0,-rcoatedf
529,14,387.11,136.1,13,2018-12-09,0,-dtownsongc
530,16,116.05,153.4,6,2018-01-04,0,-thaguedg
531,18,185.92,11.2,72,2019-10-30,0,-afoakesd2
532,20,227.91,129.2,12,2017-10-22,0,-bkoenraaddc
533,16,71.42,22.5,12,2019-05-03,0,-ulovatt9g
534,1,821.19,372.4,57,2019-09-25,0,-pambrogioni8z
535,18,131.61,173.0,85,2019-10-09,1,-easmus1n
536,6,171.59,44.2,53,2019-05-12,0,-slemonbyeq
537,3,27.53,488.9,57,2018-08-11,1,-kbratleyjp
538,20,919.58,12.2,46,2019-06-13,1,-ccranmeri4
539,17,491.3,195.2,70,2020-02-09,0,-twhyberdpq
540,10,522.95,55.0,34,2019-06-13,0,-amilmoo3
541,3,14.26,144.5,66,2018-12-15,0,-woxxr
542,13,361.65,386.2,9,2018-11-25,1,-hnehlsenh7
543,15,757.81,323.2,79,2020-02-11,1,-cbolinot
544,11,648.45,218.1,87,2017-11-08,1,-gmcgruariv
545,19,932.44,251.5,35,2019-03-31,1,-ckermannesl4
546,9,149.28,275.8,92,2018-02-11,0,-jharradio
547,12,748.07,332.2,32,2019-03-14,0,-aflute9o
548,15,458.19,406.3,45,2020-03-07,1,-nfilleryon
549,13,249.21,276.9,26,2017-11-19,1,-amccumesky7x
550,11,885.43,58.9,9,2019-06-25,1,-ckirgan32
551,6,600.58,91.9,53,2018-11-20,1,-ekennewaybf
552,12,790.45,483.0,3,2018-07-26,0,-egetshamaq
553,13,618.14,421.7,41,2017-09-20,0,-mbillingsley52
554,14,495.24,176.2,29,2019-10-02,1,-rcoombsi0
555,16,697.26,17.4,56,2017-12-14,0,-lbriston59
556,10,786.72,182.0,80,2018-04-24,1,-jweinern1
557,1,136.99,382.2,83,2018-08-31,1,-spepperdif
558,13,29.32,436.1,25,2020-02-25,0,-asiebertpg
559,17,792.14,79.3,77,2020-05-02,1,-jlawrenceson3k
560,17,137.99,85.8,30,2020-04-28,1,-mgissop8x
561,2,214.27,123.4,68,2018-11-01,0,-vnormanton9k
562,3,925.07,284.8,30,2019-09-29,0,-fstilliardoq
563,11,979.7,28.1,66,2018-06-25,1,-gtirrey3f
564,3,773.6,374.9,86,2018-07-24,0,-sculverhouselb
565,2,97.66,345.3,93,2018-06-30,1,-trands3i
566,17,376.3,40.8,56,2019-02-20,1,-rlamaslx
567,12,46.62,70.7,17,2018-11-19,1,-sduncombefh
568,4,98.95,276.5,60,2018-06-24,0,-ptidball4l
569,20,57.28,369.7,21,2018-08-23,0,-mrobertazzilf
570,10,806.51,352.6,69,2018-01-05,1,-ksired0
571,5,35.47,288.8,40,2020-03-11,0,-twhyberdpq
572,16,547.51,475.4,98,2018-05-03,1,-cantuk3p
573,16,762.2,382.9,27,2017-11-14,1,-kvannuccir4
574,19,79.01,404.2,3,2020-05-03,1,-aheimannmc
575,7,899.53,29.7,99,2020-03-04,0,-mdoblinbi
576,1,464.5,68.6,70,2019-06-11,0,-tferentz78
577,8,759.79,194.0,40,2018-01-04,0,-nbeckerrq
578,8,882.4,220.3,7,2017-09-14,1,-gtweddell3z
579,2,759.99,260.8,15,2020-03-17,0,-kgladwinkh
580,3,980.05,270.4,4,2019-11-15,0,-vofeeney5g
581,8,638.65,471.4,21,2019-02-18,0,-mreicheltf2
582,3,965.21,412.8,20,2019-10-10,1,-dturnork3
583,2,567.11,411.7,81,2018-12-20,1,-jduffil1g
584,6,94.91,268.6,9,2019-09-29,1,-ssummerell4p
585,7,398.07,65.5,80,2019-06-08,1,-miacomettii4i
586,4,497.66,228.9,60,2020-04-02,1,-couletlz
587,8,215.06,439.6,78,2019-12-23,1,-tbaggeb3
588,14,256.51,213.7,59,2020-02-08,1,-lcanadas87
589,20,858.14,32.5,34,2018-01-08,1,-ldessentoc
590,12,271.69,306.5,90,2020-05-09,1,-nhulburdm3
591,16,839.56,373.0,86,2019-01-17,0,-cwicken49
592,7,240.02,219.2,9,2019-04-24,0,-spoynzerrk
593,2,175.84,404.5,72,2019-04-12,0,-mtrehearnerb
594,18,339.15,118.4,48,2017-10-16,0,-jrainford2n
595,11,355.36,85.8,60,2018-01-05,0,-alatimerjr
596,4,930.78,50.2,47,2019-10-18,1,-fsimmenaa
597,12,25.09,38.8,89,2017-12-30,0,-ldeeksl8
598,7,451.34,496.1,64,2020-04-16,1,-kknightsf0
599,12,39.63,75.3,52,2019-05-07,1,-jweinern1
600,20,919.84,167.5,82,2018-12-03,0,-roxendeno8
601,8,509.06,338.5,77,2017-11-13,1,-nhesey1t
602,16,701.59,358.7,79,2018-12-26,1,-cjackman5r
603,20,622.19,25.0,10,2019-02-26,1,-lbortoli33
604,6,998.83,257.3,67,2018-09-23,1,-pmatyashevkl
605,19,864.24,225.9,71,2017-12-11,0,-mheaneyme
606,5,41.89,275.9,69,2019-01-27,0,-dtownsongc
607,2,170.81,481.4,85,2019-02-11,0,-kjulliandm
608,15,150.36,80.2,98,2020-04-19,1,-ldessentoc
609,9,35.06,350.8,4,2017-11-13,1,-etollenx
610,4,314.73,105.2,69,2020-02-25,0,-pdupreehz
611,1,335.87,277.1,43,2019-07-23,0,-sbrentonc3
612,9,417.06,289.0,85,2019-10-13,1,-msmeethfc
613,14,800.21,324.5,70,2020-01-24,0,-aclaphambb
614,4,421.51,102.2,76,2018-02-07,1,-kknightsf0
615,17,22.19,75.6,87,2017-10-21,0,-cpachh8
616,18,715.56,46.2,89,2020-04-14,1,-achurchleypf
617,1,11.08,301.8,39,2017-11-17,0,-asiebertpg
618,19,360.94,337.3,90,2018-09-08,1,-rwagercn
619,1,49.26,485.8,15,2019-10-23,0,-rfellneer9
620,13,364.74,402.4,56,2019-05-12,1,-cjackman5r
621,1,539.39,56.1,71,2019-03-15,0,-lphilliphsji
622,16,987.81,404.9,52,2020-02-28,1,-rschiesterlpa
623,19,783.68,178.5,94,2018-05-23,0,-roxendeno8
624,14,515.93,417.8,20,2019-06-28,1,-rberrillix
625,5,570.84,203.7,82,2018-08-04,0,-dhugheshm
626,12,600.9,213.5,47,2018-12-28,0,-gclardgeim
627,20,725.73,251.7,16,2018-12-24,1,-bburtonshawdr
628,11,379.77,264.1,71,2018-10-21,0,-btriponek
629,4,568.06,474.5,78,2020-03-01,0,-fteape9x
630,8,342.88,435.7,6,2019-01-26,0,-mdoodney7s
631,4,408.58,114.4,42,2019-06-14,0,-acollocottad
632,16,840.26,31.7,30,2017-12-18,1,-acollocottad
633,1,350.61,313.4,87,2019-02-28,0,-fbeagley2k
634,3,948.33,176.7,66,2020-03-03,0,-ddarbey8l
635,11,116.62,101.8,77,2019-10-27,1,-msiccombeep
636,15,518.74,289.8,46,2019-10-25,0,-wbahlmannb4
637,2,99.13,320.2,17,2018-12-13,0,-dfuchscr
638,9,479.05,146.7,70,2019-08-10,0,-nmcphillimeyiq
639,18,552.55,153.0,78,2020-03-01,0,-mdoggpz
640,7,71.31,402.6,13,2020-01-05,0,-ndambrosionb
641,19,541.86,393.2,64,2018-11-03,1,-surchok
642,8,515.21,483.1,69,2019-02-09,0,-bnealycw
643,19,522.72,198.9,50,2017-11-07,0,-qmcginnellow
644,2,983.11,231.4,4,2018-04-10,1,-ddarbey8l
645,2,47.72,499.6,19,2018-06-28,1,-flegallej7
646,4,857.15,499.8,77,2017-08-29,1,-ghatcliffeph
647,5,664.04,222.7,22,2020-01-30,1,-phun7q
648,8,312.61,28.7,13,2018-02-24,1,-gdobrovskykg
649,6,972.12,368.6,66,2018-06-30,0,-vyurmanovevcm
650,10,792.52,209.1,95,2018-11-02,1,-jlawrenceson3k
651,13,667.13,431.0,45,2017-09-20,0,-otrenamb6
652,8,79.11,487.0,32,2019-04-11,1,-kconnoldck
653,11,623.04,358.4,49,2017-11-06,1,-rcanlandea
654,20,657.63,341.9,27,2019-08-08,1,-gbrecknock4e
655,3,388.59,386.5,19,2020-05-22,0,-mtreppasnk
656,14,767.33,93.5,33,2017-08-31,0,-cfaill2h
657,19,904.66,482.8,24,2019-03-10,0,-zfilpia5
658,20,749.01,429.9,77,2020-01-15,0,-vvoycecb
659,15,335.05,200.1,29,2019-02-20,1,-bprior80
660,14,971.24,157.8,31,2018-06-28,0,-fcotter71
661,13,210.05,133.9,22,2019-02-01,1,-kknightsf0
662,8,670.18,272.2,76,2019-03-27,1,-dreadett8u
663,5,372.72,406.1,59,2019-01-06,0,-gopdenorth64
664,2,416.5,71.8,46,2017-10-18,1,-crayltonh4
665,2,859.62,426.9,15,2017-12-27,1,-rgeddes8f
666,13,370.68,332.8,48,2017-12-28,1,-ehansellrh
667,19,210.35,18.6,68,2018-05-17,1,-ntolemacherr
668,4,995.24,472.8,77,2018-02-23,0,-cfozardlv
669,11,361.12,285.7,19,2018-12-03,1,-wbleier5i
670,7,457.59,158.3,65,2018-12-12,1,-sbangleyom
671,6,609.36,192.7,34,2018-09-12,1,-cpicothp
672,6,756.46,230.1,88,2018-03-09,0,-ochsteneyeb
673,6,769.54,342.7,41,2017-10-18,0,-drutherfoord4b
674,11,38.7,422.7,30,2020-05-14,0,-amangenotda
675,11,272.52,424.4,57,2018-06-30,0,-ltomlinsonkc
676,9,621.13,257.4,47,2017-12-29,0,-cmquhargjv
677,7,208.83,163.9,56,2018-08-01,0,-khayseyu
678,3,195.36,182.8,67,2017-12-29,0,-jmealiffe6l
679,13,131.62,461.4,2,2018-06-23,1,-amonroeki
680,8,234.04,169.9,5,2020-05-19,0,-ccorried6
681,1,208.65,312.7,96,2019-09-29,1,-bstoffersnc
682,8,254.1,159.4,50,2018-12-22,1,-mdanielsohnhk
683,10,259.45,91.9,72,2019-09-10,1,-tferentz78
684,7,124.16,204.4,9,2018-03-08,0,-pcaillouak
685,18,153.74,143.5,93,2019-06-21,1,-iwetternko
686,17,200.22,405.2,37,2018-10-08,1,-apawelskinz
687,11,930.61,375.6,23,2019-05-24,1,-rambrodidz
688,11,964.85,324.4,67,2019-09-29,1,-drutherfoord4b
689,17,760.24,375.2,79,2020-04-19,0,-aflute9o
690,11,370.55,131.0,47,2019-06-12,1,-khayseyu
691,16,32.05,128.6,25,2017-09-26,0,-dmacgaffeyht
692,7,790.43,289.9,61,2019-06-07,1,-sdoe6c
693,5,629.8,433.6,15,2017-12-04,1,-lalejandripr
694,3,168.61,374.1,93,2020-05-18,1,-syeandel9u
695,5,515.21,363.5,60,2017-12-06,1,-cjanacek2p
696,16,978.07,234.8,91,2019-03-23,0,-etyzacke1
697,20,311.39,14.9,76,2018-09-10,0,-gbromage6t
698,2,814.74,132.9,65,2018-02-15,0,-ebirkenshawfb
699,13,453.95,148.1,55,2019-02-03,0,-twills9j
700,5,524.77,431.8,58,2019-02-01,0,-cfaill2h
701,10,315.94,37.2,64,2018-12-16,0,-lalejandripr
702,9,993.28,485.2,68,2018-11-23,1,-adanbrook50
703,19,969.62,187.1,89,2019-06-04,1,-cfronek1c
704,16,675.11,105.2,5,2019-05-01,0,-mrosenthalerrn
705,5,901.16,369.2,89,2018-10-08,1,-bbodemeaidl7
706,1,94.33,27.3,11,2019-07-28,1,-dmaffioletti2j
707,9,277.87,185.0,63,2020-01-28,1,-fstilliardoq
708,7,395.22,69.6,92,2018-08-31,1,-lcoweem
709,5,949.18,243.5,73,2017-11-26,1,-tramardii
710,13,15.61,123.1,3,2017-12-26,1,-rtipple3e
711,10,715.29,162.0,50,2019-05-18,1,-cbonniern
712,5,583.97,214.5,69,2018-04-13,0,-bjanosevicmn
713,20,908.98,337.1,26,2018-02-06,0,-surchok
714,18,480.79,304.6,79,2019-06-29,1,-sgoodlife89
715,1,232.18,135.1,59,2019-12-29,0,-gfrancescocciojk
716,11,506.75,325.4,2,2019-12-21,0,-hthayev
717,6,101.38,108.8,18,2017-08-18,1,-vbrownhallen
718,4,672.27,70.0,7,2018-06-05,0,-gneedhamq2
719,16,966.22,277.2,17,2018-12-08,1,-othrossell16
720,3,259.97,405.1,57,2017-08-07,1,-ndambrosionb
721,9,13.28,98.3,2,2017-08-17,0,-atriebnerbt
722,19,867.8,332.2,45,2019-06-11,1,-gbluschkeqo
723,9,364.77,350.4,28,2019-07-07,1,-pmithan7d
724,18,738.08,421.3,39,2019-09-19,0,-pmatyashevkl
725,14,124.67,303.7,60,2020-05-07,1,-rcraftkj
726,14,34.03,283.0,80,2019-01-01,1,-vvoycecb
727,3,25.48,208.2,95,2019-04-05,1,-dradenfy
728,5,143.28,424.4,47,2018-09-12,1,-khunnawill6r
729,6,191.7,163.1,66,2020-05-01,1,-cambrosics
730,19,785.75,68.5,62,2017-12-22,1,-aflighto6
731,9,52.17,356.6,28,2020-04-21,1,-srumble5d
732,13,310.41,474.7,61,2018-12-06,1,-jstede6b
733,8,480.28,461.9,37,2018-09-14,1,-lphilliphsji
734,8,981.27,321.4,18,2019-11-30,1,-gbromage6t
735,20,921.16,73.8,16,2018-07-04,1,-cbreeton4j
736,9,228.47,106.5,19,2019-09-24,1,-lreddanbo
737,3,235.0,476.6,10,2017-11-10,1,-daslettll
738,15,917.79,300.0,6,2018-07-18,1,-rphalipo
739,10,17.94,342.1,85,2020-05-12,0,-bgateshill8y
740,1,785.78,95.4,5,2018-07-07,1,-cwicken49
741,4,799.53,128.0,52,2019-12-30,0,-cmantione7v
742,1,332.94,81.3,100,2017-12-23,0,-dcompstonbn
743,18,706.01,459.8,68,2018-04-10,1,-alembkebh
744,20,162.05,338.4,84,2020-05-19,0,-flesieurqm
745,18,955.32,215.6,91,2018-01-25,0,-jklicher4q
746,20,943.69,265.8,50,2018-08-31,1,-mdoblinbi
747,20,278.5,15.1,96,2018-01-03,1,-msertinb
748,2,286.68,263.6,88,2018-12-02,1,-eruskefj
749,16,327.45,282.2,74,2017-12-12,1,-ksegrottgd
750,16,571.33,231.7,50,2019-03-07,0,-wgoldston63
751,5,380.38,115.5,61,2019-03-07,0,-agoldsmith1s
752,15,105.19,177.6,14,2018-04-22,0,-rodoghertyqs
753,4,224.38,141.8,35,2020-03-04,1,-omccawley4u
754,4,683.85,284.5,10,2020-03-22,1,-ckeinrat4x
755,3,630.71,175.7,58,2020-02-02,0,-pidle3s
756,17,300.31,292.2,10,2018-03-03,1,-smatzelq
757,10,492.62,164.1,2,2018-12-29,0,-wgoldston63
758,13,53.92,350.7,55,2018-01-02,1,-deadej4
759,11,176.62,419.0,65,2019-11-24,0,-mvanderbrug6h
760,19,263.49,389.6,57,2018-06-03,0,-cconisbeev
761,15,551.3,279.8,46,2018-05-12,0,-cmcgonigal6o
762,9,74.47,59.0,83,2019-08-04,0,-prussan7p
763,18,123.3,76.1,4,2017-09-19,0,-atriebnerbt
764,7,74.97,487.2,46,2018-11-13,0,-amonroeki
765,19,98.53,384.2,27,2017-12-16,0,-dpascallk6
766,5,729.04,47.4,8,2017-10-21,0,-emoverleydv
767,7,51.92,371.8,51,2017-11-17,1,-mkitteridgeag
768,9,782.6,256.0,10,2018-04-28,1,-medessae
769,14,236.74,128.8,37,2018-04-07,1,-rwinwrightnu
770,17,95.71,189.2,22,2018-09-06,0,-zwashingtonk7
771,16,15.06,334.5,55,2018-02-12,0,-nhulburdm3
772,18,556.72,488.7,41,2019-03-25,1,-medessae
773,14,766.64,289.3,21,2018-04-01,0,-lpachh2
774,8,110.34,309.9,0,2017-10-06,0,-aheimannmc
775,2,519.15,107.8,48,2018-05-04,0,-rflyeqg
776,2,303.14,88.8,16,2019-02-10,1,-rvalleryb1
777,18,776.98,119.8,92,2019-06-18,0,-hwhitmanqa
778,6,850.78,430.1,2,2019-05-24,1,-bbiddweller
779,13,60.03,395.2,13,2019-10-24,1,-pidle3s
780,8,935.87,304.9,1,2020-04-25,0,-obellengerit
781,7,180.99,161.5,56,2018-02-14,1,-ibuschkz
782,3,24.33,361.9,73,2019-10-14,0,-rberrillix
783,6,544.37,167.1,26,2018-08-16,1,-rfallsj5
784,3,603.22,33.8,25,2019-09-26,1,-dmacgaffeyht
785,18,991.83,359.7,5,2019-01-20,0,-zfollos2s
786,12,994.55,476.0,6,2019-10-18,1,-lcastellone5f
787,1,155.85,244.0,14,2018-11-09,0,-etollenx
788,6,186.13,395.6,24,2019-08-18,1,-otrenamb6
789,20,470.28,335.4,72,2018-08-30,0,-whorsburghkk
790,5,766.31,360.3,46,2018-01-28,1,-cbrennekej9
791,19,281.53,241.0,88,2019-12-24,0,-tfortie9n
792,18,84.5,83.1,82,2019-06-11,1,-tbamberbk
793,1,844.85,166.2,45,2019-07-29,0,-walcott5k
794,12,544.69,111.0,89,2019-02-13,1,-gpiken5q
795,13,585.19,291.1,1,2019-09-24,1,-slitton88
796,10,660.8,286.3,33,2019-07-29,0,-cpachh8
797,14,57.41,480.6,27,2019-08-26,0,-scastellab9
798,5,564.99,138.2,51,2019-07-03,1,-nevamyju
799,16,29.79,340.9,82,2018-04-01,0,-mquade6j
800,2,818.47,52.2,17,2018-03-15,1,-fzorenrj
801,7,398.25,238.8,16,2018-01-26,1,-rbraywoodlu
802,15,697.13,120.5,40,2017-10-10,0,-rfallsj5
803,2,453.34,384.5,18,2020-03-12,0,-seliassonnm
804,1,857.45,115.1,68,2019-06-06,0,-jyouseff5
805,10,329.62,69.4,33,2018-09-22,1,-mheaneyme
806,11,401.99,308.4,13,2019-08-22,0,-ggaythorf6
807,13,375.19,78.8,69,2019-12-10,1,-ubrideau75
808,1,362.84,359.1,39,2018-09-23,1,-tblasiorp
809,1,637.84,136.0,15,2019-02-14,0,-osydenhamb8
810,16,584.09,496.2,79,2017-09-19,0,-hgoalley5l
811,12,934.35,142.4,17,2019-06-08,1,-scomollijz
812,12,750.13,490.0,32,2020-02-21,1,-tcheales5p
813,2,407.27,285.6,72,2019-03-15,1,-rfruish1h
814,16,808.86,269.0,6,2019-06-20,1,-nhesey1t
815,6,664.28,101.4,8,2019-03-10,0,-sserjeantpo
816,19,451.1,19.2,64,2018-03-29,0,-nfabryg3
817,15,606.12,313.6,40,2019-07-11,1,-jcoalbranmq
818,14,971.02,277.4,36,2018-07-15,0,-igarda4
819,10,946.93,412.7,62,2018-02-28,1,-eantonyj3
820,7,895.28,398.8,49,2017-08-08,1,-gmoreinisgk
821,16,217.04,484.0,8,2018-05-11,1,-tmartinolli2
822,18,429.96,429.5,70,2020-03-26,0,-rhriinchenko4v
823,13,837.29,268.9,88,2018-10-15,0,-abarckeah
824,11,781.86,106.1,21,2018-05-22,0,-jrochfordib
825,4,923.74,205.6,5,2019-02-08,1,-atreffrypl
826,9,229.4,326.0,37,2018-04-20,0,-jedridgemm
827,2,960.37,74.7,32,2019-07-16,0,-tbertheleta8
828,8,747.35,200.6,38,2018-11-05,0,-kvannuccir4
829,3,510.13,408.5,51,2018-02-06,0,-mshillingtonnj
830,13,599.02,18.5,52,2017-08-30,1,-gslingera1
831,12,580.08,328.5,96,2020-02-23,1,-ccorried6
832,15,485.17,460.1,6,2018-05-20,0,-sbrentonc3
833,5,558.47,472.9,39,2019-06-02,0,-jlindbergg8
834,18,97.64,68.6,20,2020-01-24,0,-kconnoldck
835,16,121.27,476.6,78,2019-05-05,1,-bbutfield8
836,9,203.97,237.6,47,2018-08-04,1,-hjanaszkiewicz5m
837,12,68.12,194.9,83,2018-03-25,0,-ggaythorf6
838,11,865.19,321.0,17,2019-09-22,1,-mparadyce6x
839,13,822.21,311.4,72,2018-12-10,1,-mheaneyme
840,16,358.46,55.9,1,2018-06-01,1,-mdoggpz
841,10,33.97,210.3,69,2020-04-16,0,-fnortheastaf
842,2,49.77,396.4,56,2018-10-30,0,-ckirgan32
843,10,82.43,346.8,29,2018-10-26,1,-rgeddes8f
844,7,807.6,233.9,89,2018-10-23,0,-mricardot6i
845,11,835.34,460.6,42,2018-08-18,0,-ggooddayc5
846,1,432.76,349.0,45,2019-11-28,1,-llomislt
847,12,162.29,455.9,65,2019-03-13,1,-tmacquaker8m
848,5,930.85,92.3,13,2019-09-29,1,-eivers4z
849,3,293.15,491.7,61,2020-01-12,1,-tferentz78
850,2,195.23,168.0,94,2019-05-22,1,-fcluet5w
851,19,653.95,342.5,52,2020-02-21,1,-rharbertsonja
852,18,313.08,351.8,70,2018-05-13,0,-lrihosekdk
853,19,835.98,279.3,71,2019-08-15,1,-pmithan7d
854,1,724.0,347.4,55,2018-11-05,0,-ptippelljb
855,18,173.0,217.2,71,2018-02-15,0,-ebubbearc9
856,16,526.13,94.7,67,2018-05-02,1,-cbarbiee8
857,11,943.86,337.7,21,2020-03-28,0,-cpignegu
858,15,148.38,313.3,69,2019-07-28,0,-ichaudretq5
859,13,436.91,29.1,100,2019-08-16,0,-lcanadas87
860,9,606.45,370.7,83,2019-06-12,1,-yverdyx
861,7,311.56,36.8,84,2019-12-03,1,-arossinq1
862,1,441.21,357.2,99,2017-08-23,1,-nassanten7
863,9,388.95,457.9,21,2017-08-09,0,-dmogras
864,13,499.63,206.7,94,2020-03-25,0,-lkellettgn
865,2,165.74,53.9,92,2018-07-24,1,-fwardlawjm
866,11,858.77,251.5,68,2019-01-21,1,-lcoweem
867,20,703.11,125.5,56,2018-02-03,0,-mabellahn
868,1,190.39,214.2,60,2018-02-15,1,-eduforekn
869,14,94.93,151.8,74,2018-07-26,0,-ayarntonmh
870,2,624.9,62.0,51,2019-07-06,1,-hrederf4
871,14,33.06,197.0,20,2018-04-07,0,-eclimsonat
872,10,464.28,338.2,41,2018-10-30,1,-izmitrukgp
873,18,212.64,163.5,17,2018-08-26,0,-dreyburnlw
874,14,831.44,331.2,59,2017-12-19,1,-rfruish1h
875,7,218.3,334.4,59,2018-12-21,0,-dlorrimern6
876,3,765.49,82.4,93,2018-11-06,1,-lgavan9r
877,5,505.99,253.5,60,2018-09-17,0,-rakers3w
878,9,64.12,413.3,68,2018-02-04,0,-aborgnolgx
879,3,893.69,382.5,51,2017-10-12,0,-zfilpia5
880,9,300.29,178.2,43,2018-02-15,1,-tmacquaker8m
881,20,642.36,420.9,61,2018-04-10,0,-drihosekoe
882,17,149.08,176.2,78,2019-04-24,1,-afirth4f
883,10,446.36,222.1,60,2018-02-03,1,-amcclementsmg
884,8,799.05,303.0,0,2020-02-29,0,-btriponek
885,1,174.15,109.9,94,2017-08-06,1,-bsandlandkq
886,6,640.17,183.4,100,2020-04-21,1,-awoollettca
887,17,819.28,146.2,82,2017-11-28,1,-aspraguee6
888,20,748.67,488.4,58,2017-09-06,0,-bpidgley9q
889,4,449.89,162.9,23,2019-06-08,1,-svanhallelp
890,8,136.97,27.9,47,2020-03-29,0,-ddarbey8l
891,2,98.81,126.7,63,2017-08-10,1,-tgaller97
892,9,22.31,474.8,57,2019-06-19,0,-cblizardho
